,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
USA_C27,39.1368,2.9743,29.0056,10.5158,27.415,21.5217,1.2463,14.7979,16.0113,7.8292,9.5772,1.9731,7.282,8.8512,39.4857,19.687,60.4065,138.8387,39.4448,105.3455,3.5099,8.8522,7.6092,4.5308,906.4168,27.9704,17.5758,3.2675,0.8893,18.2838,3.8126,11.1345,11.9825,70.9313,27.5249,23.9917,35.8657,50.5796,77.9365,15.0506,34.3214,101.3227,13.9697,28.0223,0.0,2.27,0.1687,6.1892,7.8662,0.3919,2.8345,2.3466,0.809,1.6369,1.2113,8.1118,0.6751,3.4393,5.8705,5.5191,7.0444,143.5005,295.2108,144.5523,47.2673,36.8149,7.4765,74.9497,11.5698,225.7837,88.0344,2.1906,0.6809,0.4685,0.7546,0.2527,0.4442,1.0956,46.3918,15.02,0.4852,2.1284,100.851,4.6595,4.1237,0.4076,2.5899,0.9422,3.1901,0.0,0.8087,0.001,0.0712,0.0508,0.0156,0.7135,0.2973,0.1215,0.6932,0.2587,2.5822,0.5038,2.0415,1.0746,2.4435,4.9084,10.9725,127.1932,54.0904,42.3139,3.2535,16.6646,23.0045,0.7242,91.6102,5.4043,1.7618,0.0225,0.0273,1.5429,0.3733,4.9835,0.1473,2.1862,0.7126,0.2502,0.3087,1.073,2.4996,1.7894,0.2676,1.0821,0.4026,4.3091,0.0,15.8897,0.63,7.2661,24.4056,6.5845,8.1008,4.3007,6.8413,2.1786,6.1553,6.5981,1.2725,20.5881,8.0279,31.8942,38.1547,610.6334,561.5261,101.0388,784.2048,14.5113,57.5242,106.4421,2.5993,365.4815,82.6773,30.1457,0.0238,2.8289,1.2353,1.0275,5.8604,13.271,45.7754,0.2082,0.2755,35.4239,3.4145,5.9754,5.0503,3.6287,2.4372,1.1336,2.3059,0.0,860.7993,0.9675,131.5039,25.1212,240.4768,517.227,40.5501,338.8709,308.8091,18.0767,550.7341,66.6324,671.779,96.3251,1451.3424,1190.8626,1085.0868,4144.9591,6717.0559,2761.2845,1292.6387,732.2315,27.1514,333.0426,16902.4282,1035.0824,133.4562,13.0057,8.5957,237.6319,8.4247,513.0388,27.5476,2098.0003,788.902,100.7123,454.131,2159.593,1273.4548,2459.5735,517.294,763.9369,164.5998,521.497,0.0,5098.418399999997
USA_C28,124.9732,13.6993,831.7735,307.6144,344.1685,140.1007,6.482,48.2309,77.7088,34.9217,47.5213,8.7663,39.2774,43.3098,73.5767,82.5097,16.7157,18.9792,1618.8655,178.3363,123.854,75.6738,38.7237,8.3395,1528.7795,80.8971,22.5488,5.1716,2.9494,50.5966,12.3058,62.3999,125.2258,15.6828,25.6952,40.2373,60.2461,80.5362,121.7968,113.0698,48.1653,168.5278,80.4027,42.8338,0.0,65.7827,10.3409,139.8638,157.4379,15.0561,27.0157,38.8601,17.3023,26.5656,18.5895,94.6426,10.1235,24.9627,174.0803,212.9503,175.2058,133.1878,243.3224,1670.4548,304.2192,97.6963,26.4471,25.1304,11.6259,191.2328,9.317,12.7062,22.7525,24.0196,38.5854,2.9698,1.8257,0.4023,2.3948,4.1519,8.6379,3.5769,17.7294,1.2594,2.6007,3.2573,77.1884,0.2898,1.4107,0.0,25.3233,0.029,1.6162,0.9716,0.3707,14.7578,4.0001,0.2479,5.2623,2.1716,11.8488,2.1624,7.9908,4.5924,9.1494,46.3767,11.853,35.7277,765.4161,286.8738,21.6443,50.3896,11.0315,10.5837,61.2573,20.4495,2.2624,2.8598,0.1423,1.4453,0.6741,5.3751,0.3973,2.2552,1.7804,0.6923,12.9727,5.0151,3.604,5.1153,0.8053,12.4857,0.8886,1.3496,0.0,31.8143,1.3491,58.8245,54.3488,68.1342,172.059,72.1946,5.241,35.4583,45.148,31.3308,6.8504,40.1371,37.2148,93.1894,78.5247,659.9848,218.0627,966.9765,1422.4028,58.9835,163.6096,10.444,9.8284,539.4179,281.4167,369.5867,8.1324,5.8282,122.8126,0.5773,6.6259,5.9372,4.5764,4.3177,0.1586,5.178,2.6639,29.4576,20.3418,2.3867,5.931,3.4247,23.7174,0.0,2853.6724,0.8099,6723.3586,1579.0521,3431.0925,2680.7786,78.1662,411.1137,1273.027,62.8918,2690.6578,108.7412,1393.6547,202.4264,1295.3178,2789.3009,357.4138,1040.0875,23073.5457,15618.9109,2905.28,2414.3773,485.4727,1986.4575,22363.8582,3416.1662,545.325,30.6422,38.5489,1894.5149,101.5397,685.5159,1045.8067,1533.92,1174.2958,152.4111,215.6841,1647.108,2703.0701,2842.8261,1913.2695,829.8648,94.7363,1098.28,0.0,19232.702699999954
USA_C29,49.1899,4.0007,97.1647,8.9254,3.7694,25.0398,1.6273,0.7358,18.095,6.9527,8.2361,2.0074,4.8629,4.6084,12.0203,102.925,2.3019,1.3101,42.2995,10241.413,313.1289,88.3656,4.9356,0.2538,49.42,319.0299,378.6204,5.9191,12.3062,286.0339,68.7133,32.3688,20.1423,1.9462,36.5552,59.2657,37.3437,104.4993,128.6412,230.5838,41.6285,121.2815,45.8736,67.0059,0.0,12.3226,1.5944,5.2931,31.0624,1.8193,1.6048,1.1931,0.2204,1.0672,0.8191,3.7153,0.389,1.3755,58.8252,7.2257,11.3781,11.4244,4.4057,254.6145,3032.1822,5.976,4.3724,1.0992,12.6089,24.2274,143.5902,757.6955,0.5009,0.6817,9.6727,16.6268,4.2204,1.7056,11.2769,33.5937,7.2578,1.4522,300.0127,54.6443,104.2787,0.3384,4.2676,7.2207,41.6003,0.0,4.2939,0.0003,0.0197,0.0324,0.0198,0.4243,0.0941,0.3221,0.2616,0.0797,0.8106,0.6732,1.4942,0.5316,0.2981,4.5987,0.5794,5.8288,111.0364,1609.68,7.5365,2.8798,1.4471,3.6839,0.8302,48.7775,14.3989,0.0768,0.02,8.7357,0.0585,0.0362,0.0947,0.0779,0.3508,0.0869,0.0411,1.4611,0.1886,2.1258,0.0826,0.1489,0.2285,0.0171,0.0,11.8759,0.1769,3.6388,20.0688,6.2308,38.1401,10.2807,2.1553,1.5158,1.288,11.6929,5.6419,5.4654,7.9352,12.8352,12.8132,12.8195,19.326,52.1012,9512.2905,31.3542,33.9121,4.8413,6.773,115.2569,199.0608,362.3255,0.0861,5.8379,6.8401,2.3235,12.9476,14.9007,16.3399,0.8877,0.0885,36.169,19.0158,34.5509,13.7334,6.1035,3.9851,3.6724,15.7383,0.0,699.779,20.6321,900.4381,467.0829,426.2036,1894.3519,65.0639,454.2153,963.072,18.3118,934.4328,140.0068,405.3196,458.2782,747.4669,840.8341,304.0183,262.7259,11630.7087,98245.8509,2439.6267,701.31,50.305,822.0315,1636.2588,19598.7843,2695.1096,28.1352,5.8114,2082.7283,1112.4135,406.0259,1138.9048,234.7082,162.7797,104.3175,84.3276,2322.0517,5135.0738,4655.5796,1207.4599,1365.5498,85.9016,605.6059,0.0,5680.604999999993
USA_C30,10.0442,18.4494,13.2885,6.9276,0.1111,16.8895,0.7357,0.2667,12.3643,5.6043,6.7814,1.6389,5.5508,7.932,10.7066,0.2925,1.0821,2.5351,131.7579,25.5907,2407.7416,12.2175,4.8593,3.7921,0.5939,108.6212,72.2484,2.5032,241.7304,181.601,23.449,92.5747,8.3932,0.5017,14.6715,21.9657,16.9293,4.9239,57.2819,85.4356,17.9502,54.1865,121.7028,29.7346,0.0,15.0472,0.686,3.1685,3.4116,0.1162,0.4589,0.2164,0.1555,0.2314,2.6462,1.7343,0.1967,0.3694,2.3072,1.2983,1.0961,2.8409,2.1428,63.8529,654.8471,4790.1083,85.9735,0.1076,0.8642,30.6823,37.5131,494.0894,1.8345,262.3397,28.6392,186.8129,0.5397,3.8225,1.0351,6.4288,5.4835,0.2542,31.0855,13.0889,23.5833,0.0118,3.2577,0.7297,20.29,0.0,1.2936,0.2857,0.0,0.0941,0.0189,0.0858,0.0547,0.2241,0.0167,0.1722,0.0,0.0,1.9599,0.0,0.5612,0.0656,0.199,9.5879,0.7929,0.798,738.755,191.4814,0.4915,0.0855,0.6843,1.5805,1.9396,0.5724,48.5883,0.6292,0.0,0.0852,0.0574,0.0,0.0,0.0,0.0,7.6265,7.8717,240.2944,0.0,0.7803,1.7147,0.0,0.0,0.2125,2.0727,0.0,0.5761,0.0,2.5532,0.021,0.0073,0.0006,0.0364,0.5186,0.0003,1.1036,0.0003,68.8551,14.9603,4.3001,16.1432,1.2877,86.3513,693.9913,50.6552,0.0,0.0,9.108,8.1624,52.6158,0.2585,36.3782,0.0,5.2276,2.2056,0.7607,0.0,0.0,0.0,0.0649,12.3355,0.1879,53.8347,0.0006,0.0009,0.0637,0.9023,0.0,0.0,13.3901,48.5303,0.0,0.0,0.0,0.0,23.5705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.062,0.0,0.0,177.049,321.0768,63678.701,0.0,0.0,22.0423,8.5581,27.8103,1366.8035,1551.1817,1288.184,502.5595,686.8616,0.0,0.0,3.0706,0.0,0.0,0.0,225.7091,25.7958,24142.0095,0.0,1.9298,21.4745,92.433,0.0,30723.067099999924
USA_C31T33,7.7838,1.1941,5.5709,2.0607,1.8449,24.0674,8.188,11.0574,26.6241,6.3123,15.2175,5.2707,18.0745,20.7562,12.5412,33.6309,8.7331,4.201,23.3359,24.6506,14.6622,85.2017,1.1742,1.0001,195.4609,29.3114,2.7326,0.2259,0.9094,2.3975,0.8963,7.0334,12.4341,4.0774,3.1016,6.9308,5.1183,11.7885,8.8348,61.6745,9.6339,256.0101,30.0368,24.6315,0.0,9.0745,0.8157,11.1543,7.2903,1.1642,12.9709,22.6901,10.8724,13.3923,1.8327,17.5417,6.2843,7.8668,9.881,9.9939,16.2513,51.4837,22.4889,31.3935,38.3444,6.8468,118.1514,4.8921,4.9205,141.47,38.8836,13.7396,0.6857,1.2702,8.155,6.6624,5.31,11.8392,7.2876,18.1436,88.0687,17.103,142.3578,9.6617,54.5714,25.6756,8.8443,5.3116,10.5834,0.0,0.6112,0.0032,0.0278,0.075,0.0169,1.326,0.6639,1.9914,0.7338,0.2347,3.6087,1.2315,2.2429,0.4624,0.8364,2.2954,13.7687,1.8498,4.1286,7.4118,0.8249,36.9024,0.5913,0.1939,3.2293,1.748,0.2144,0.0477,0.1714,0.1435,0.0795,1.1501,0.3114,0.5209,0.6575,0.493,0.3205,2.0677,0.7167,2.4472,2.4429,82.6323,3.456,2.715,0.0,2.9603,0.0853,1.7717,2.402,1.719,12.2975,19.0348,1.4777,7.1242,4.2327,9.0484,2.0114,8.6082,4.0274,4.6486,8.0584,106.0408,10.3494,16.1745,59.3002,1.1179,73.9174,2.4315,1.3793,37.3791,17.7409,5.7624,0.0425,0.9058,1.5679,0.2699,22.6712,10.0705,1.0375,0.7479,8.3216,13.3998,33.5365,18.1519,11.746,14.7473,88.7766,14.8479,4.5856,0.0,498.82,0.7338,90.3221,32.5549,76.2487,1069.0102,214.2682,819.2369,707.4147,172.1048,1478.2755,293.1167,730.7092,377.9211,713.2643,691.1083,408.4024,523.5048,2001.6962,1530.4141,368.048,5426.0984,111.194,822.297,10669.0936,11877.5067,833.6342,31.9864,50.1391,609.9818,126.9826,2946.966,511.4068,1115.4973,977.4002,3025.4897,3034.8018,3675.3035,4755.9419,5250.5475,1304.3045,21170.2225,1027.2169,1491.9406,0.0,3560.9570000000117
USA_D,92.4454,0.229,53.4713,32.2667,7.8171,33.1933,2.4744,17.552,64.0778,21.7334,39.0894,3.4578,16.2796,14.8832,59.7019,13.3325,3.1499,2.2122,9.2516,17.5435,5.4328,9.422,2.1634,0.8757,11.204,68.4088,18.0687,0.1143,1.0668,5.7419,2.2779,26.4772,7.5895,2.837,2.7123,38.7642,54.6772,11.5423,8.6104,80.3414,37.9922,58.8921,14.2825,24.7744,0.0,1.531,0.1457,0.148,0.5392,0.0097,2.998,0.9066,0.2714,0.4041,0.0518,1.1366,0.4417,0.358,0.4893,3.9539,0.2457,1.2095,0.4697,0.6017,0.6286,0.3695,0.2196,0.1936,0.0477,1.3385,0.216,0.2569,0.0171,0.0358,0.0977,0.0297,0.2554,0.025,0.071,0.1868,0.101,0.0322,0.5514,0.0563,0.1245,0.076,0.2095,0.0259,0.0449,0.0,0.0674,0.0009,0.0139,0.0273,0.0014,0.3815,0.0303,0.036,0.1035,0.1404,0.4276,0.1094,0.1849,0.205,0.3054,0.1075,0.1449,0.1528,0.3055,0.502,0.069,0.1471,0.7245,0.0352,0.3536,0.5617,0.1585,0.0074,0.0171,0.5115,0.0431,0.0327,0.0634,0.0553,0.4312,0.1105,0.0145,0.1506,0.0656,0.1483,0.1871,0.2032,0.0134,0.0357,0.0,0.9545,0.028,0.4098,1.504,0.2678,6.6005,1.5879,0.2595,1.2044,2.2815,2.1921,0.492,1.9093,3.1481,3.8046,1.9216,2.3725,1.4021,0.828,5.1876,0.2789,1.0788,0.6448,2.0856,1.1806,5.7101,1.0355,0.0077,0.143,0.3872,0.0394,1.0309,0.353,0.2276,0.0422,0.4717,0.9185,0.917,1.053,2.7176,1.4713,1.2256,0.2458,0.3512,0.0,3926.0537,27.5471,5344.1157,2974.8829,217.6485,7977.4172,1244.079,1727.0433,6754.91,6728.9328,13644.4715,1373.8722,4436.7656,3606.8511,10225.7275,4530.976,1123.0192,813.7897,1930.1299,2337.2322,1089.884,1457.8573,20048.5851,525.8916,3729.3933,43073.9013,2347.2014,106.4773,137.5186,12094.8104,630.0619,21130.4707,1355.2261,2664.6974,1452.1212,4827.288,64592.8134,11850.1611,3801.5182,9044.1179,11297.7703,13486.6993,2680.6256,3083.6241,0.0,80.2714000000006
USA_E,0.2663,0.0059,0.6732,0.0691,0.1378,0.3083,0.024,0.0434,0.1131,3.6869,0.4118,0.0618,0.1039,0.0705,0.0961,0.0917,0.0503,0.0284,0.0752,0.2957,0.0473,0.0818,0.1627,0.0545,0.968,1.0141,0.2656,0.0133,0.0634,0.1422,0.0718,0.3364,0.1101,0.1797,0.1836,0.5592,0.2876,0.3697,0.2867,0.437,0.1649,0.3091,0.0824,0.1557,0.0,0.1181,0.0104,0.031,0.0285,0.0026,0.1828,0.0912,0.0158,0.0461,0.0087,0.1468,0.0328,0.0501,0.0583,0.0426,0.0332,0.2476,0.0775,0.0869,0.0349,0.0254,0.032,0.0296,0.0251,0.6746,0.4204,0.0797,0.0358,0.0518,0.032,0.0087,0.0362,0.0217,0.0564,0.0651,0.0971,0.0816,0.1808,0.0529,0.0435,0.0151,0.0343,0.0066,0.0151,0.0,0.0657,0.0001,0.0008,0.0024,0.0006,0.0535,0.0074,0.0129,0.0396,0.0182,0.0924,0.0502,0.0436,0.0261,0.019,0.0336,0.0409,0.0487,0.0701,0.0862,0.0257,0.0333,0.068,0.0554,0.2103,0.281,0.0585,0.0172,0.0237,0.0836,0.0143,0.0371,0.0386,0.0317,0.1431,0.0971,0.0057,0.0746,0.3649,0.0504,0.026,0.0857,0.0181,0.0343,0.0,0.0569,0.002,0.0485,0.0188,0.0621,0.1785,0.0734,0.0027,0.0376,0.7137,0.3031,0.0713,0.0507,0.0176,0.0214,0.0213,0.1851,0.0506,0.0217,0.1804,0.0059,0.0429,0.0345,0.004,0.1275,0.1457,0.0968,0.0021,0.0373,0.0111,0.0068,0.0374,0.0128,0.0171,0.0052,0.0177,0.0176,0.0309,0.0218,0.0492,0.0122,0.0353,0.0102,0.0111,0.0,469.7586,1.4718,1549.1397,125.1503,355.8182,1299.2678,115.1805,118.6178,415.0927,608.8636,2106.11,254.1293,300.6937,253.2969,564.0127,443.9062,111.3493,89.8111,249.2106,191.9027,146.7787,256.1984,4560.7798,4642.8545,1542.5831,4922.9413,346.3437,26.0307,32.1439,911.2947,316.2564,3255.9143,195.5422,297.848,217.205,1600.786,5045.1643,2092.3148,1578.1678,13046.1867,2319.1389,4551.5953,549.5881,933.344,0.0,114.12890000000071
USA_F,0.0006,0.0,0.0374,0.0036,0.0008,0.0054,0.0003,0.0006,0.0007,0.0003,0.0015,0.0011,0.0007,0.001,0.0002,0.0012,0.0012,0.0007,0.002,0.001,0.0029,0.0034,0.0127,0.0034,0.0159,0.0816,0.0107,0.0,0.0031,0.0054,0.0062,0.0067,0.0077,0.0401,0.154,0.3316,0.0164,0.0894,0.0242,0.0873,0.0097,0.0188,0.008,0.0077,0.0,0.0015,0.0,0.0072,0.002,0.0001,0.0034,0.0027,0.0007,0.0017,0.0006,0.0143,0.0035,0.0038,0.0052,0.0135,0.004,0.0393,0.0134,0.0209,0.0103,0.0027,0.0013,0.004,0.0011,0.0245,0.0108,0.0025,0.0011,0.0013,0.001,0.0011,0.0004,0.0009,0.0059,0.0483,0.0129,0.0017,0.0176,0.0004,0.0047,0.0056,0.0014,0.0004,0.0002,0.0,0.0002,0.0,0.0002,0.0003,0.0,0.0037,0.0007,0.0006,0.0033,0.0011,0.0121,0.0092,0.0032,0.0023,0.0037,0.009,0.008,0.0085,0.0167,0.0176,0.0028,0.0059,0.0055,0.011,0.0054,0.0375,0.0087,0.0001,0.002,0.0174,0.0083,0.0014,0.0229,0.0217,0.2321,0.0567,0.0033,0.0624,0.0176,0.0293,0.0146,0.0233,0.0023,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.7302,6.6752,3160.0202,1495.9471,2761.3276,938.0106,85.1212,173.4028,815.29,6778.6766,1284.5319,300.6148,460.4354,358.4521,821.7013,653.1556,152.5492,128.1215,420.994,360.1926,162.8778,264.7547,8346.1823,130.2627,205.2671,5393.3187,3869.9299,54.8107,334.6572,2310.1413,682.191,2014.3528,147.7245,2171.5305,158.4877,6035.5705,116712.2405,1194.7853,649.659,69877.0244,7304.1253,1500.1212,499.7682,3187.2486,0.0,5.8422
USA_G,1358.9337,48.4238,666.6282,302.3235,274.7349,1719.3105,191.544,245.2362,684.4413,384.7992,1467.9504,293.8084,964.7788,270.7337,1180.567,547.8231,328.8098,243.5366,921.4102,4308.7151,453.7687,493.7893,124.1589,40.6108,4506.5683,683.0543,582.2429,43.9549,197.3552,228.2493,74.7597,744.2356,212.8273,370.5484,127.5472,223.6736,181.2044,354.342,402.8103,898.5992,273.3477,1145.8306,177.3368,269.5132,0.0,1490.7566,121.6162,166.6277,206.9495,20.3492,2051.3686,954.7468,275.5853,425.0328,63.3894,1977.1319,419.5163,715.9501,489.1993,561.5659,299.9579,4148.9972,965.8687,1392.4626,1426.4219,527.3139,339.4863,218.68,71.8875,1374.0121,342.5513,373.1013,27.193,51.9321,86.6892,36.3701,296.8972,38.2521,175.1131,375.5389,133.7213,50.682,1212.8647,73.4599,197.4643,118.9741,449.9415,28.0334,104.6259,0.0,102.8838,0.7642,1.9792,3.9346,0.7417,269.6474,61.111,35.8604,109.1806,47.2044,739.6257,205.0846,352.4875,67.8762,123.8405,116.7401,373.2421,263.9262,556.3477,850.2957,87.7573,237.8154,85.4571,22.9943,319.9983,160.3427,21.0066,7.9177,20.7848,23.6625,8.1784,64.5893,28.0056,54.9526,42.9064,19.2988,13.3815,101.6399,63.2849,113.1248,24.7218,343.352,19.9781,39.2846,0.0,733.5465,23.2813,210.4357,173.0082,133.8727,1948.9012,880.7859,48.2481,506.3366,1122.3021,1484.4483,322.955,762.2552,213.531,524.7998,437.4441,3390.3215,839.6922,626.3427,6165.4841,143.1273,615.1419,445.0842,51.7256,1429.2006,863.9355,1262.5462,8.5545,150.5749,126.6168,23.2109,301.7137,69.4967,162.8667,14.6466,35.5861,145.5007,148.4872,214.1705,237.7071,86.2111,377.8243,51.3003,83.9291,0.0,55972.0119,140.3839,11130.7442,3206.244,5470.7432,140517.3942,11824.4306,10641.1395,28041.5234,10766.0058,72908.062,18998.2136,32373.1779,10254.1051,20168.3771,24988.623,11209.3546,12126.7025,37758.6273,76275.9027,16613.9828,24733.4747,10560.3034,5095.9801,103173.4851,112710.5899,34701.3734,2390.2606,10173.9698,7725.4639,5070.6237,42195.8499,16692.3841,17833.3384,9499.5198,15502.0653,20415.4597,32569.7955,34062.6962,78040.9867,30008.4879,71431.9871,5818.8664,11075.2177,0.0,84337.67479999982
USA_H49,163.1627,4.2679,172.8765,34.5357,41.9312,253.0755,11.1638,30.1423,85.6796,990.7772,180.5037,21.5392,66.6776,72.8693,951.9925,74.2157,16.7923,25.5772,77.4878,304.5686,48.7669,159.0358,113.7596,4.2476,435.112,126.6346,130.2249,5.1609,21.523,50.665,19.9363,48.2791,19.5701,18.3956,8.431,36.58,58.4464,35.1791,37.42,91.1659,65.9121,103.6179,16.5915,29.302,0.0,237.2995,22.5942,22.2048,83.7447,1.4815,465.2433,140.2205,42.1457,62.5663,7.7709,174.3636,68.1329,55.0305,75.6183,615.111,37.817,180.1498,71.2286,90.8672,96.8637,57.0392,33.8228,29.3415,7.2474,204.3501,32.8208,43.361,4.0449,5.3325,15.4908,4.5295,39.3971,3.6712,9.4061,17.9491,12.2787,4.6505,82.923,8.7186,17.9804,10.8796,31.9798,3.9378,6.9066,0.0,10.4278,0.1334,2.0887,4.1767,0.2152,58.4758,4.5437,5.4283,15.2134,20.3617,63.4323,15.3109,27.8452,31.3011,46.3097,14.3844,20.6027,21.7908,43.7886,73.875,9.9931,21.4706,111.2562,2.4843,53.6057,86.1511,23.57,1.5619,2.3682,76.3367,4.9058,5.0905,3.6099,3.549,1.6172,2.2373,1.3774,6.8073,6.0875,15.7646,25.075,25.1968,1.6455,4.8321,0.0,71.0839,2.2662,25.1116,14.8035,13.1181,293.1004,46.5655,4.8264,51.5892,265.7198,167.4552,35.1572,51.3035,31.1931,204.0096,53.4387,165.5865,70.1277,46.8876,413.7321,15.5504,46.139,77.7931,3.8486,144.1367,68.97,108.2051,0.7521,14.9345,7.9432,2.1112,21.6176,4.5534,7.4941,0.8628,4.0915,10.7839,11.5924,18.0005,19.4781,7.4529,27.157,3.7453,6.0402,0.0,8062.3611,17.9672,5100.0409,763.7196,1301.4684,19981.4797,749.3518,1449.9905,3303.3663,27846.9801,6961.3605,1217.663,2504.5355,3677.6308,6209.9889,3432.5656,869.9141,1035.8053,3336.6009,5672.6342,1651.1953,2280.3171,7270.8672,760.5703,15574.0544,28450.3801,21959.1054,556.8353,2336.3303,7998.1578,2357.117,3715.1644,1908.2657,3008.8712,4476.7255,9154.0255,6493.7009,12739.6665,7635.7391,14711.2444,24514.7683,11567.7163,3461.0532,1461.8149,0.0,10914.810300000037
USA_H50,24.4383,0.2781,8.3409,8.3667,2.0253,11.6804,0.5211,1.3918,13.4865,44.46,8.2035,1.0241,3.1356,3.3182,42.6469,3.5322,0.8891,1.1783,3.7697,13.322,2.3674,7.6812,5.2087,0.2855,61.8886,58.4051,4.964,92.7189,1.5712,31.609,0.6779,2.5867,1.4687,1.3431,1.3142,4.2195,4.1842,5.0035,3.6943,6.7581,3.3756,6.9567,1.4037,1.9782,0.0,25.4558,2.4255,11.5493,19.85,0.1011,33.7523,15.9106,4.5916,9.7524,4.5065,36.7874,5.3005,10.9018,35.7351,56.853,17.0212,21.5362,17.5735,30.3755,13.4745,4.0899,5.3979,46.2054,4.2424,59.2671,59.4603,20.0927,172.1005,1.2941,84.4432,1.0045,3.7427,1.0841,0.7682,1.7198,1.5279,3.7051,19.6915,2.8137,3.493,1.8036,2.6861,1.1387,1.9321,0.0,0.9679,0.1335,0.2722,2.5555,0.0474,5.3079,0.2527,0.3177,1.5915,5.6315,12.8177,1.0203,2.371,2.7114,7.9272,1.2969,2.2846,2.2505,3.3591,2.8566,0.5494,1.5428,13.8824,0.2443,2.8131,36.1635,1.2801,130.9966,0.2953,12.1448,0.1897,0.2092,0.1225,0.1112,0.0753,0.0893,0.059,0.3836,2.646,0.8484,0.0627,1.1069,0.065,0.1164,0.0,3.204,0.2528,1.2278,0.666,0.5908,13.2128,2.094,0.2167,2.3243,11.9186,7.5203,1.6075,2.3121,1.4175,9.1689,2.4034,7.4296,3.1553,2.1133,18.568,0.6982,2.0931,3.7085,0.1735,6.5764,4.575,5.418,0.0982,1.0601,0.4175,0.1041,0.9749,0.2113,0.3357,0.0421,0.225,0.4835,0.5284,0.8208,0.8923,0.343,1.2188,0.1687,0.271,0.0,500.3624,3.4617,439.393,59.4845,46.9366,1242.0402,86.7643,115.8029,256.7428,2937.4891,614.2611,140.0168,233.0647,206.6412,522.3827,370.5009,143.4568,139.3346,442.4072,983.9539,261.068,206.9885,474.3868,44.7799,1171.9247,1164.981,347.4009,62.8978,263.568,311.9829,771.2353,223.1128,107.2452,135.2468,83.415,82.2445,102.2461,676.0161,182.259,2159.0666,294.8043,481.4209,47.9134,91.8635,0.0,2734.125600000006
