,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
MEX_C20,3.1291,0.0166,0.5116,0.2911,0.0552,0.6142,0.4413,0.967,3.36,0.6127,9.7319,1.1837,9.4988,0.4984,0.3157,0.9856,0.4849,0.5326,0.4462,1.058,0.1187,1.3482,0.336,0.0397,1.9217,0.3408,0.1725,0.0081,0.0302,0.0882,0.0531,0.0475,0.134,0.1114,0.1303,0.3913,0.2063,0.1939,0.9652,0.2347,0.4273,0.7112,0.1227,0.6636,0.0,2.878,0.0158,0.3162,0.3304,0.0359,0.4582,2.2121,0.3698,0.9587,0.1735,7.7509,0.3192,3.811,1.0439,0.4115,0.2824,0.9905,0.9297,0.4175,0.2244,0.0686,0.3225,0.0604,0.1191,1.6014,0.2037,0.036,0.0264,0.0025,0.0749,0.0003,0.0434,0.058,0.019,0.0199,0.0516,0.0155,0.2499,0.0493,0.1121,0.1058,0.4175,0.0053,0.1221,0.0,1.1176,0.0005,0.021,0.0422,0.0029,0.7088,1.2232,0.7552,1.3177,0.3655,7.6459,0.3804,4.1882,0.5993,0.7046,0.6767,0.6403,0.5585,0.8387,1.6941,0.0937,0.4638,0.0748,0.1106,1.4921,0.3991,0.0303,0.0046,0.0008,0.0076,0.011,0.086,0.0698,0.0085,0.0107,0.0141,0.0027,0.3253,0.2104,0.1635,0.0941,1.3342,0.0349,0.1505,0.0,980.1733,69.574,1154.693,93.6325,192.9948,1194.4861,587.0566,27.6137,649.3501,388.9112,2671.0971,12.226,2611.5477,713.5585,192.8459,284.412,741.3542,364.1583,303.9239,486.3376,18.9408,445.3381,1019.3209,95.5573,1021.7541,525.3047,193.1805,0.2656,60.2079,96.027,4.3935,506.2024,99.3473,2.5869,28.4138,12.8471,519.124,331.0194,379.3418,27.257,49.2849,125.2556,95.671,326.7561,0.0,45.1505,0.0009,8.428,2.7735,1.5751,14.0789,36.7039,5.8666,39.8404,4.6591,228.2523,12.0766,98.976,11.2398,3.6448,18.619,27.4341,9.1766,12.0958,16.777,3.7242,19.1664,2.6326,0.9338,27.8842,4.8557,0.8701,0.0233,0.0764,1.2615,0.4116,1.0524,4.8292,2.1167,1.3929,1.2416,9.4381,13.0795,7.8978,39.4817,12.9327,18.3429,0.8592,8.9071,0.0,602.1207999999965
MEX_C21,0.0949,0.0289,0.0687,0.012,0.03,0.2804,0.0041,0.0098,0.0822,0.0045,0.0765,3.6489,0.0467,0.0042,0.0031,0.01,1.0657,0.1067,0.0673,0.0265,0.0361,0.0294,0.0158,0.0049,0.2374,0.0265,0.0147,0.0021,0.0008,0.0052,0.0025,0.0087,0.086,0.2511,0.0069,0.0243,0.0272,0.3494,0.0258,5.6563,0.0861,3.3382,0.0271,0.0302,0.0,0.0155,0.0004,0.0114,0.0044,0.0006,0.0049,0.0132,0.0024,0.0096,0.0033,0.0402,0.0394,0.0192,0.0102,0.0084,0.004,0.6934,0.039,0.0398,0.0076,0.0043,0.0052,0.0146,0.0038,0.0414,0.0403,0.0031,0.0012,0.001,0.0024,0.0005,0.0011,0.002,0.0343,0.0596,0.0156,0.0024,0.1153,0.013,0.0084,0.0126,0.0735,0.0002,0.0052,0.0,0.0522,0.0,0.0003,0.0003,0.0001,0.0509,0.0056,0.0034,0.0082,0.0023,0.6117,3.0549,0.0193,0.0035,0.0055,0.0061,0.0959,0.0333,0.0361,0.0165,0.0087,0.0103,0.004,0.0077,0.0098,0.0122,0.0013,0.0001,0.0001,0.0019,0.0007,0.0068,0.0031,0.0152,0.0091,0.0058,0.0016,0.053,0.0051,0.0099,0.0039,1.2321,0.0027,0.0034,0.0,63.0285,0.3939,5.0035,0.6897,1.2607,102.3094,3.418,0.1842,7.3966,1.9899,273.0874,1873.7985,11.7661,3.7912,0.9306,3.481,37.9671,7.3011,6.8347,23.0178,0.5182,7.7019,4.5287,0.49,6.1602,45.5582,2.6213,0.2476,0.6966,7.3979,0.3849,3.5553,2.0814,5.3489,0.4604,2.0015,42.6379,27.21,20.8628,150.7637,2.3357,485.9128,8.2183,4.9865,0.0,2.6231,0.0,0.1029,0.0311,0.0243,2.3146,0.3799,0.1727,0.9834,0.0266,1.5575,56.4446,0.7481,0.2445,0.3066,0.686,26.322,0.9748,1.4689,2.6528,1.7682,0.6939,0.0421,0.0408,1.6144,1.6196,0.0387,0.0004,0.0008,0.0488,0.0098,0.2097,1.1414,2.0391,1.0872,0.2525,0.0627,8.4154,0.499,13.4711,0.5356,189.5922,0.2274,0.3954,0.0,107.32310000000135
MEX_C22,0.7566,0.953,0.1986,0.8863,0.4114,14.8304,1.7436,1.8694,3.4546,0.3971,7.1562,1.3969,13.5915,1.4379,0.1224,3.6826,3.0575,1.4971,3.3225,17.9899,0.2313,9.9693,1.0633,0.1469,27.7527,13.5777,3.439,0.1259,0.1417,0.4181,0.1022,0.8104,0.2886,0.2059,0.3601,1.2962,0.6593,0.2542,0.6594,0.261,0.841,0.8282,1.7542,1.0841,0.0,0.167,0.0044,0.0736,0.0564,0.006,0.1363,0.1644,0.0131,0.0771,0.0073,0.2622,0.0215,0.6975,0.0928,0.0387,0.0426,0.5025,0.4277,0.2827,0.1648,0.0313,0.083,0.0196,0.0254,0.1391,0.1538,0.0692,0.0054,0.0013,0.0083,0.0016,0.0074,0.0016,0.0232,0.0181,0.0053,0.0056,0.0794,0.0072,0.0089,0.008,0.0279,0.0002,0.0051,0.0,0.0717,0.0003,0.0087,0.0063,0.002,0.6262,0.1052,0.0422,0.2659,0.0349,0.4804,0.1563,1.379,0.1603,0.0603,0.4315,0.5268,0.6022,1.401,3.3981,0.105,0.6443,0.0651,0.0854,3.5634,0.8259,0.0967,0.0007,0.0014,0.0686,0.0081,0.029,0.0042,0.0248,0.0058,0.0074,0.0103,0.0946,0.0518,0.1398,0.0219,0.1126,0.0138,0.0195,0.0,124.137,0.2916,7.8439,20.0634,0.7139,878.9482,176.7118,4.1815,188.9106,11.829,92.0308,0.1843,299.1477,51.7438,13.8161,131.1946,876.5969,421.9156,106.6618,2038.3829,21.0946,337.7095,3.7839,8.6864,1029.896,356.2128,243.1842,2.8103,138.9604,18.0023,1.2127,149.2948,13.7211,2.4725,8.7595,2.4851,20.1771,103.3101,118.7383,7.6595,10.1285,46.1759,9.4602,57.1648,0.0,9.2214,0.0061,3.6136,2.97,1.282,92.8682,10.1548,6.7234,20.3493,0.5445,52.2443,15.0101,97.8244,9.7261,8.9958,26.7937,54.4063,19.7146,53.1171,170.3111,25.5308,61.2948,0.2243,1.5625,196.7505,95.9984,6.3592,0.0447,0.0628,1.5132,32.4804,25.0664,16.8289,19.6647,6.0252,4.39,5.3442,22.4063,13.1688,58.506,8.7431,60.573,1.3475,8.7668,0.0,247.0984000000018
MEX_C23,0.2382,0.018,0.1868,0.2137,0.4391,0.4719,0.0197,0.336,0.1362,0.1341,0.1789,0.2115,0.4276,6.4914,1.1094,0.592,0.3613,1.224,0.4261,2.818,0.4861,0.5305,0.018,0.0123,18.1972,0.1616,0.0858,0.0029,0.0023,0.0169,0.004,0.2313,0.0271,0.0803,0.0285,0.0474,0.0726,0.1205,0.3512,0.0543,0.0652,0.1333,0.0309,0.0468,0.0,0.0111,0.0031,0.0202,0.0106,0.0033,0.0206,0.0074,0.0027,0.0056,0.0048,0.017,0.0075,0.0084,0.1845,0.0676,0.0204,0.0757,0.0384,0.0284,0.0152,0.0026,0.0125,0.0095,0.007,0.9586,0.0189,0.0055,0.0016,0.0004,0.0042,0.0011,0.0032,0.0013,0.0079,0.0021,0.0028,0.0461,0.0291,0.0034,0.0117,0.0101,0.003,0.0002,0.0004,0.0,0.0695,0.0,0.0037,0.0124,0.0008,0.1012,0.0198,0.064,0.0109,0.0059,0.1046,0.0174,0.0554,0.8221,0.1275,0.1062,0.1721,0.194,0.1193,0.3265,0.0107,0.0751,0.0833,0.0101,3.0603,0.0545,0.0243,0.0002,0.0001,0.0278,0.0009,0.0174,0.0013,0.0211,0.0004,0.0023,0.0072,0.0177,0.0091,0.0357,0.0124,0.0241,0.012,0.0542,0.0,11.4744,1.2044,7.2968,37.8812,76.2681,560.0393,14.4391,5.8157,21.8555,2.3314,35.3883,0.4187,20.5487,1105.386,31.826,124.7667,366.9088,158.5388,41.707,403.5312,34.122,130.1603,1.2747,28.9515,5540.7505,199.0055,129.8545,0.0851,19.9859,9.8242,11.3455,69.6635,21.2154,1.4074,0.2033,1.2424,30.7406,4.8514,24.3274,56.4718,19.971,29.1201,5.7035,32.2176,0.0,0.69,0.0282,6.0087,0.9897,1.0994,35.9554,6.1869,7.4713,2.3585,0.1025,10.9943,4.1394,11.7359,129.5092,12.7652,10.0385,14.2314,18.0416,16.3973,52.087,2.2329,10.3443,0.246,1.6181,616.4886,9.8074,0.3975,0.0102,0.0176,0.3839,0.3659,13.1229,1.4081,12.9429,4.5618,1.0191,0.1814,15.1347,5.3165,36.0666,4.3709,32.7327,0.5738,6.5519,0.0,58.575100000001115
MEX_C24,0.3683,0.0385,0.3588,0.3439,0.858,0.1987,0.0274,0.2086,0.3349,0.0046,0.4309,0.007,0.1356,0.341,15.9636,18.5484,1.5126,4.5942,7.2819,13.8179,3.4799,2.88,0.0248,0.0093,7.346,1.0782,0.1324,0.0134,0.0059,0.0494,0.0022,0.0415,0.0503,0.0574,0.0202,0.0458,0.0441,0.1759,0.2135,0.0709,0.1148,0.4101,0.0463,0.1147,0.0,0.0089,0.0022,0.2165,0.0295,0.0118,0.0112,0.0105,0.0094,0.0236,0.0187,0.0393,0.0034,0.0372,0.1657,2.9719,1.2251,0.1974,0.9594,1.5849,0.3926,0.122,0.1286,0.0143,0.0127,2.1148,0.0139,0.0284,0.0026,0.0005,0.0112,0.0015,0.0011,0.0007,0.0075,0.0048,0.0015,0.0129,0.0352,0.0034,0.0019,0.0063,0.0011,0.0001,0.0019,0.0,0.0446,0.0,0.0523,0.012,0.0037,0.1197,0.0091,0.0294,0.0304,0.0218,0.1844,0.0143,0.2272,0.0626,5.6596,5.5744,0.3302,1.3793,3.8824,5.4607,0.5612,0.9413,0.2004,0.061,0.9494,0.3533,0.1123,0.0003,0.0012,0.0214,0.0048,0.002,0.0037,0.0162,0.0023,0.004,0.004,0.0957,0.0265,0.0347,0.0009,0.0067,0.004,0.0068,0.0,12.8884,0.3414,15.6488,9.3766,115.5445,35.1354,12.822,1.846,20.5983,0.7766,35.2018,0.2204,123.0536,100.9075,3460.0415,2275.4826,847.514,1485.2434,694.2593,891.2811,104.9018,360.4427,3.2005,35.817,2782.2985,60.7928,14.7549,0.1419,4.2511,1.4909,0.4537,4.9685,89.4941,1.1622,5.6976,2.0394,58.3349,4.6258,10.5319,11.0042,1.0378,0.8266,0.6122,2.277,0.0,2.4993,0.0062,32.1025,2.6567,0.9504,64.098,1.3027,3.6593,8.3309,0.0083,14.0313,0.0551,14.1659,6.2537,449.8851,466.733,107.4499,166.6409,252.1568,287.0464,67.4659,84.5879,16.4166,2.3918,64.4004,16.2952,4.9442,0.0503,0.0136,0.4565,0.2828,1.1531,13.1009,9.009,1.977,0.0964,3.1505,6.1816,3.8556,9.6132,1.499,3.0535,1.2952,2.3763,0.0,334.18209999999704
MEX_C25,2.2716,0.1312,0.7446,0.3516,0.2309,2.7571,0.2177,0.7256,0.4113,0.124,1.0729,0.1385,1.3208,0.5922,6.6266,26.0532,6.5435,2.3557,14.9214,59.4918,7.847,7.3824,0.4875,0.4106,69.3584,2.794,0.8113,0.0465,0.1281,0.1477,0.0343,0.2804,0.4541,0.7415,0.9891,2.1894,3.2887,3.7426,2.6049,2.2096,1.2683,1.8178,0.0855,1.117,0.0,0.025,0.0019,0.0658,0.0292,0.0045,0.0427,0.0265,0.0306,0.0284,0.0076,0.0407,0.0051,0.0302,0.1126,0.1627,0.2972,0.2666,0.1543,0.2546,0.0616,0.0308,0.0701,0.0203,0.0166,0.6759,0.0381,0.0118,0.0026,0.0012,0.0054,0.0005,0.0046,0.0018,0.0212,0.0387,0.0095,0.0108,0.1291,0.0127,0.0292,0.014,0.0057,0.0002,0.0044,0.0,0.0413,0.0006,0.0253,0.0129,0.0015,0.188,0.0309,0.0415,0.0241,0.0328,0.1623,0.026,0.0889,0.0371,0.3495,1.8608,0.3044,0.4884,1.5247,1.6434,0.2351,0.4832,0.1014,0.1468,1.5005,0.2101,0.0577,0.0032,0.0145,0.0632,0.003,0.0148,0.0112,0.0189,0.0062,0.0087,0.026,0.0276,0.0289,0.0939,0.0171,0.0399,0.0051,0.0127,0.0,102.0988,0.9407,45.5562,20.1158,32.822,244.6232,57.1492,9.194,16.5794,40.0759,38.2585,0.182,119.7667,43.473,113.3071,922.7241,462.0793,447.1069,330.3024,1364.3274,54.0015,198.837,21.9333,62.0291,1858.647,429.9659,158.5971,0.2551,9.4348,22.8658,55.0178,48.0586,26.124,29.3044,2.0518,108.0713,53.5975,225.7069,158.858,42.8826,18.2736,10.4246,12.1284,73.6883,0.0,9.6637,0.274,9.2201,2.3829,1.8205,88.9616,11.4331,18.9835,36.4409,0.6629,43.4813,2.2527,40.2746,18.6455,50.7811,191.1972,136.5706,71.0367,126.0001,353.6147,52.2615,51.1022,2.4023,4.4691,474.4242,26.8428,8.7575,7.9166,0.6884,1.2722,5.9984,14.2454,24.4607,28.939,11.6695,2.573,2.4137,20.5617,10.2652,57.5229,5.9907,9.948,4.2702,8.9224,0.0,150.79870000000122
MEX_C26,2.4368,0.5841,13.3966,0.626,7.2512,2.0267,0.3431,0.6534,12.2317,0.2793,1.2577,0.2963,0.6596,0.5275,0.9153,1.3024,299.8529,32.6686,15.5695,12.788,9.8015,6.1213,1.1481,1.0907,65.8245,4.3924,3.2666,0.2321,0.2515,0.2798,0.5158,1.2172,18.0456,70.1812,2.0781,5.1534,1.9177,12.08,6.0847,43.5938,1.6904,128.0474,0.7175,5.5594,0.0,0.1358,0.0305,2.7927,0.8108,0.1221,0.5745,1.0209,0.2256,1.4857,0.7049,2.0329,0.3593,0.9043,1.5758,1.8724,0.7887,189.9438,9.9357,10.4475,1.8656,1.1119,1.0687,4.0031,0.8586,9.8339,10.6787,0.7729,0.2856,0.2755,0.5672,0.1373,0.1507,0.4824,9.582,16.4105,4.2133,0.6768,31.0792,3.5055,2.1741,3.103,0.7525,0.058,1.2159,0.0,0.0343,0.0009,0.0213,0.0251,0.0023,0.2931,0.0577,0.0406,0.1955,0.1409,0.7962,0.2118,0.3503,0.1957,0.4161,0.7026,25.516,9.9892,7.9022,3.4919,0.7163,2.0992,1.0278,0.5395,1.9576,2.3303,0.2965,0.0203,0.031,0.5109,0.1577,0.2824,0.5465,4.1198,2.4414,0.7977,0.0974,1.5166,0.3022,2.2404,0.9171,10.8075,0.6714,0.7289,0.0,17.6469,3.7612,32.134,5.9419,2.8388,66.6897,66.3087,1.2746,31.4807,11.0947,51.0466,2.6112,88.5422,61.0819,28.8092,483.7878,3492.6359,1624.5164,1077.2361,4899.4966,88.7297,1350.7511,47.6538,5.8562,372.1308,5320.5006,191.4904,0.7348,18.1713,118.0857,60.5326,58.3251,234.2169,1399.7367,27.9698,22.056,227.3653,359.4472,741.8824,428.9037,152.7363,1078.7583,26.585,16.1081,0.0,5.4623,0.0267,4.088,0.8323,1.85,95.2624,58.891,37.8242,148.1011,2.3799,159.4992,3.3754,90.4639,54.664,86.725,171.341,7251.549,307.6928,367.5581,726.4773,486.3306,169.0781,3.849,8.8173,455.5142,273.3757,10.8734,0.3108,0.263,10.7807,1.6825,47.5161,288.3041,574.7838,302.3685,63.2369,6.6024,459.0883,126.6796,527.1897,108.5396,177.6094,6.9348,91.7513,0.0,1616.492899999994
MEX_C27,4.8013,0.3723,0.9421,1.0999,1.9715,2.2645,0.4491,0.2606,3.7221,0.4658,0.8592,0.2608,0.3541,0.6933,3.547,1.0256,55.5678,29.1443,15.9771,20.3695,0.5904,2.0183,1.8146,0.7636,44.0199,2.5939,1.2958,0.3227,0.1356,0.3676,0.0649,1.2356,1.5565,12.5122,2.6894,3.443,4.9553,6.5185,10.856,1.8662,3.5955,11.8528,1.8734,2.4185,0.0,0.0284,0.0073,0.4538,0.0801,0.0052,0.05,0.1156,0.0201,0.0765,0.0835,0.1483,0.0184,0.0733,0.1444,0.295,0.098,3.4739,2.0352,1.4161,0.3599,0.1794,0.0742,0.7232,0.0685,3.2059,0.7971,0.0461,0.0265,0.0081,0.0476,0.0103,0.0447,0.012,1.3588,0.3847,0.0874,0.213,0.8968,0.0916,0.0715,0.0947,0.032,0.0026,0.0233,0.0,0.0486,0.0001,0.0319,0.0086,0.0013,0.0669,0.0374,0.0101,0.0459,0.0233,0.1847,0.0138,0.1067,0.0702,0.2805,0.3302,1.0829,11.5983,4.5818,5.0761,0.2375,0.7153,1.6858,0.0948,7.6839,0.6588,0.2429,0.0011,0.0039,0.1855,0.0353,0.1286,0.0143,0.2171,0.0505,0.0371,0.049,0.1253,0.148,0.112,0.0707,0.2137,0.0413,0.0728,0.0,5.3557,2.3399,5.7295,7.0784,1.1254,17.5025,27.1251,0.4462,15.0805,3.7237,7.4951,0.1334,35.2876,8.481,26.723,98.4872,1756.4035,1391.4433,271.0519,1743.9273,57.6335,86.6702,6.5711,2.6754,630.2034,271.9745,12.8578,0.4314,9.8451,4.3254,1.1,5.4977,11.727,159.4243,2.5983,3.7696,57.8578,9.4305,32.2337,38.998,5.5393,35.381,3.4888,3.7128,0.0,22.3659,0.0876,3.2209,0.4643,1.1431,27.5795,10.0157,41.9974,21.9743,0.3427,28.495,1.9203,37.4631,6.8277,67.612,79.9253,353.1241,365.0651,397.8511,168.6843,70.4848,49.5872,0.6864,11.4603,1158.5295,76.8238,7.9999,0.6852,0.0664,4.6326,0.6627,31.6066,3.1288,133.9994,76.7302,10.5063,4.9271,96.5978,48.7657,165.1205,57.3518,34.0386,4.9891,42.5085,0.0,239.3408000000015
MEX_C28,2.0009,0.4535,4.2776,2.5116,1.9369,1.5388,0.1469,0.0811,0.162,0.2423,0.0969,0.1236,0.2211,0.4884,0.5422,1.5614,0.8763,0.7768,11.3319,8.2141,0.534,0.46,1.2002,0.1718,9.6054,1.0742,0.1211,0.1087,0.0137,0.1237,0.0163,0.3373,1.3266,0.286,0.3411,0.6388,1.0768,1.2354,1.9537,0.752,0.619,2.0055,1.1146,0.424,0.0,0.0412,0.0078,0.0897,0.0492,0.0067,0.0171,0.0378,0.0079,0.0209,0.018,0.0483,0.0044,0.0208,0.0809,0.1209,0.0385,0.1975,0.0965,0.5407,0.1394,0.0746,0.0192,0.0704,0.0216,0.2949,0.0737,0.0356,0.0185,0.0112,0.0071,0.0055,0.0031,0.0011,0.0277,0.029,0.019,0.0133,0.0972,0.0116,0.0243,0.0156,0.0413,0.0003,0.0027,0.0,0.1123,0.0002,0.0477,0.0182,0.0029,0.1406,0.0417,0.0137,0.1006,0.0213,0.16,0.0103,0.1687,0.0695,0.2163,0.4132,0.1313,0.2415,3.5426,1.3213,0.1644,0.3523,0.1207,0.0851,0.4297,0.1528,0.0483,0.0086,0.0006,0.054,0.0025,0.025,0.0086,0.0127,0.0037,0.0176,0.0906,0.0427,0.0145,0.3076,0.0113,0.043,0.0028,0.014,0.0,12.9157,3.8568,6.5984,52.3675,3.7264,43.5178,32.0462,4.5661,20.2078,26.1635,13.4721,0.1914,39.0729,21.561,44.1118,145.5301,273.9071,184.4254,485.5591,448.0442,47.0717,153.9091,15.7256,14.2751,316.8361,155.9618,49.0688,0.4892,11.6204,16.0634,3.2979,6.8263,9.3681,3.3799,1.4743,7.3793,15.6922,11.9457,43.3018,22.5989,6.4165,6.9741,10.5204,16.3135,0.0,26.904,0.0102,37.2203,11.386,7.7569,16.4998,1.418,4.3947,19.4865,0.1996,16.2425,0.2065,12.74,2.6471,15.5746,28.5388,20.9428,17.2093,213.1948,156.1266,27.7847,20.4199,12.2829,7.9051,245.57,19.7816,3.2145,0.2098,0.0565,1.9275,0.7887,4.8859,11.0416,9.9672,12.0313,2.7607,1.3923,9.6782,14.0784,29.33,15.5525,6.9671,0.907,10.5116,0.0,71.95240000000095
MEX_C29,1.9678,0.3442,1.878,1.7806,0.3513,1.4116,0.1889,0.1058,1.8637,0.2064,0.5759,0.1505,3.2195,0.1382,0.6725,3.2616,5.591,1.6499,6.4914,620.0423,13.7292,5.9982,0.4742,0.0828,5.5179,40.3276,11.3791,0.2179,0.9677,0.1091,0.1309,1.4457,1.0746,1.242,1.3018,3.0878,1.7661,4.6225,6.0176,8.5452,1.5955,6.0165,2.4565,3.3054,0.0,0.0576,0.0115,0.1898,0.1626,0.0047,0.0797,0.0791,0.0251,0.09,0.0348,0.1045,0.0079,0.0702,0.0883,0.2549,0.0713,1.9503,0.2387,0.4431,4.151,0.0452,0.0413,0.1639,0.4012,0.3639,0.9235,0.8138,0.0144,0.0117,0.1024,0.0226,0.009,0.0162,0.2969,0.2349,0.111,0.1045,0.7205,0.1581,0.2742,0.0972,0.0195,0.0037,0.0856,0.0,0.381,0.0001,0.0147,0.0292,0.0016,0.1706,0.0382,0.0517,0.0332,0.0352,0.2187,0.0384,0.2952,0.2589,0.265,0.4342,0.6434,0.8833,2.2287,110.193,0.1779,2.4366,0.1686,0.1345,0.4669,4.8303,1.5351,0.0054,0.0238,0.5656,0.0054,0.0115,0.0108,0.0496,0.0251,0.0146,0.0093,0.1256,0.0214,0.2289,0.0123,0.1159,0.0107,0.0112,0.0,66.0627,0.4689,2.6285,187.2431,1.086,245.0529,135.2907,5.0747,60.6571,3.7247,50.756,0.3909,69.0624,125.8616,167.0387,149.5816,278.8388,197.1641,113.7436,5597.5767,30.302,118.1754,9.7151,16.0664,129.7379,734.9592,1695.0429,15.391,119.8958,68.55,6.5125,99.5594,43.1667,23.4409,8.8739,59.725,37.3332,99.8417,195.8561,67.3556,53.1803,43.6106,45.3267,107.1221,0.0,35.7278,1.0092,25.9382,14.6194,3.4625,80.881,11.6052,28.5268,42.9227,0.2634,35.6899,4.294,20.5242,24.0711,26.615,40.044,184.9705,34.6944,420.7522,4503.9041,150.2898,42.2044,1.454,24.5324,120.5882,781.47,117.9455,0.5442,0.1914,22.8676,39.7314,21.5374,114.2102,22.8923,9.5011,2.9731,0.4763,65.7166,113.6438,212.7026,60.3906,55.3977,9.9593,30.6698,0.0,348.1884999999984
MEX_C30,0.1935,0.3715,0.0767,0.0442,0.032,0.0721,0.0112,0.0122,0.0911,0.0135,0.03,0.0095,0.0282,0.0375,0.0951,0.1021,0.2792,0.1489,0.329,0.4989,9.7791,0.0812,0.0324,0.0147,0.4118,0.3307,0.1925,0.3288,1.8179,0.1681,0.0553,0.2312,0.0461,0.0608,0.0499,0.0966,0.0827,0.0814,0.2301,1.0433,0.0673,0.2227,0.347,0.0976,0.0,0.0009,0.0001,0.0032,0.0011,0.0001,0.0006,0.0011,0.0003,0.0008,0.0007,0.0015,0.0002,0.0007,0.0019,0.0057,0.0019,0.0327,0.0116,0.0126,0.0085,0.1075,0.0013,0.0038,0.001,0.0179,0.0058,0.0039,0.0003,0.0026,0.0005,0.0002,0.0003,0.0002,0.0062,0.0033,0.001,0.0011,0.0077,0.0009,0.0011,0.001,0.0007,0.0,0.0004,0.0,0.007,0.0011,0.0006,0.0006,0.0001,0.0026,0.001,0.0013,0.0013,0.001,0.003,0.0003,0.0047,0.002,0.006,0.0155,0.0089,0.0472,0.0644,0.1416,1.3791,0.5173,0.009,0.0021,0.0412,0.0113,0.1445,0.0011,0.5349,0.0025,0.0002,0.0012,0.0005,0.0014,0.0005,0.001,0.0014,0.0227,0.021,0.765,0.0005,0.0061,0.0061,0.0006,0.0,0.6551,0.8558,0.1851,0.9583,0.1689,1.9459,1.2165,0.083,0.9772,0.358,0.9253,0.0014,1.1156,2.7853,10.8757,7.8548,24.0659,15.0401,7.1968,502.5105,350.9476,4.9674,0.2478,0.3342,16.4128,6.7208,1.8246,0.0648,55.5771,0.3208,0.3037,16.2939,0.3898,0.7862,0.0955,0.5623,0.7848,1.0133,1.4199,3.6774,0.3336,0.954,0.3678,0.7524,0.0,0.3846,0.1108,0.5411,0.1286,0.0882,0.6741,0.1073,0.4294,0.3867,0.0028,0.4304,0.0187,0.4006,0.2553,1.5363,1.9267,2.7518,2.1915,6.7941,5.7421,160.7225,0.929,0.1602,0.2445,8.6614,1.073,2.2042,7.6047,2.402,0.2684,2.6557,0.2379,0.2653,0.7356,0.4588,0.0841,0.0507,0.8352,0.5587,60.084,0.4475,1.4442,0.1583,0.5475,0.0,101.47429999999996
