,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
USA_H52,27.7541,1.2579,27.567,7.3389,2.4527,56.3492,1.4606,11.2914,14.423,211.0633,21.3585,4.3512,14.4096,14.8353,106.8661,11.2343,2.7057,3.7903,12.3973,47.6348,9.3423,18.0049,24.5169,2.0193,64.9286,53.1568,46.7908,10.3945,7.9138,7.7719,4.3385,6.6165,4.0992,2.4834,3.6471,5.7823,9.0403,9.0313,10.6985,23.755,8.3956,16.49,2.6964,5.5517,0.0,64.8939,4.8181,7.9446,11.0919,0.5402,83.2964,32.5041,5.9207,15.4777,52.7284,45.8457,16.3742,20.3789,17.0178,89.6136,15.2304,40.0691,22.305,26.5117,26.079,6.6814,10.1946,18.6651,3.2158,54.7493,22.2894,19.455,16.4058,2.3926,7.3447,2.9775,10.6415,0.8149,1.0675,2.1384,1.576,0.4223,18.0265,1.3368,4.6057,3.2157,13.2099,0.2014,1.2916,0.0,2.3418,0.087,2.3874,1.0162,0.0185,17.6835,0.9949,0.8792,2.4016,23.0407,13.1828,7.1581,5.3948,7.5418,15.1634,3.9961,4.3162,4.1098,10.2695,13.1592,4.3874,4.3183,30.229,0.7167,14.8831,33.5271,13.1617,12.3602,3.0369,31.0474,8.5827,0.9275,0.3432,0.5484,1.0147,0.7996,0.3885,1.9589,2.3584,3.9618,0.5847,7.9219,0.2977,0.6304,0.0,14.8559,0.9291,14.1366,3.6358,3.2313,64.3177,5.2406,0.7807,9.2144,97.211,53.4929,17.73,9.7672,6.0069,43.704,11.085,23.1584,14.4033,9.9892,74.0362,3.5174,9.2929,21.9584,0.7733,20.6113,34.9421,44.338,7.8202,22.4745,5.5605,1.8536,3.0431,0.7034,0.7881,0.3394,2.5293,1.8582,2.7094,4.4096,5.1481,1.7196,5.3588,0.323,1.0989,0.0,1894.4039,38.9435,830.4038,1522.5424,47.4578,7473.7821,1599.7368,3888.2597,5524.4042,5756.3444,3212.3297,329.1487,5692.8197,3784.0274,1251.1156,2072.9453,2132.9751,245.8915,956.8049,1355.5209,282.5906,1237.4733,7347.7018,1552.6173,4109.4273,82109.6555,22774.7324,2385.7826,9972.3642,22515.5762,9340.4281,1700.9001,3482.1185,1095.3097,4199.8367,622.3759,468.5349,15779.2723,5385.3053,8257.6743,1673.6926,4886.5191,792.1129,896.9048,0.0,5933.930300000003
USA_H53,0.8254,0.023,11.4242,5.1893,0.8998,26.0793,4.3212,5.4283,10.4243,1.0767,13.422,3.0661,7.9583,5.5726,4.4727,17.7167,3.8554,3.2263,14.1032,2.8102,1.1433,20.6745,14.0226,6.882,60.1632,466.1159,7.9754,0.2885,1.3623,59.7357,42.8698,14.0112,24.4974,46.0791,14.858,212.7722,131.8804,55.5691,95.2091,84.0665,34.6336,81.6899,11.8005,39.4483,0.0,0.4864,0.0687,0.0792,0.052,0.0032,0.5246,0.1553,0.0485,0.0828,0.1885,0.23,0.1638,0.0936,0.1511,0.4474,0.1297,0.2608,0.2439,0.1991,0.1888,0.0396,0.0714,0.148,0.0234,0.4855,1.1977,0.0724,0.0146,0.0105,0.0224,0.1943,0.0729,0.0091,0.0527,0.1691,0.1623,0.0097,0.1753,0.0118,0.1037,0.0637,0.1258,0.0038,0.0109,0.0,0.2812,0.0068,1.0776,0.6301,0.0051,9.9372,3.8145,0.2545,5.5081,2.5398,30.4288,29.4373,6.5499,1.8104,1.9596,12.8373,28.3503,31.6105,61.8937,29.6131,0.8247,19.1921,12.0095,1.0618,4.7479,443.3634,49.8006,0.4617,2.4382,16.8388,65.6242,18.4001,12.9034,54.5894,4.1671,48.4575,1.9091,41.9848,28.8772,53.3713,0.3533,22.1641,10.8138,5.6393,0.0,0.0552,0.0027,0.0545,0.0322,0.0107,0.3203,0.0296,0.0074,0.0419,0.3186,0.2074,0.0822,0.0449,0.0361,0.1816,0.0744,0.1065,0.0662,0.0934,0.4159,0.0197,0.0412,0.0678,0.006,0.1007,0.2608,0.1308,0.0057,0.0233,0.0361,0.079,0.034,0.0164,0.3287,0.0026,0.377,0.3873,0.1284,0.1013,0.1249,0.0667,0.061,0.0068,0.0191,0.0,22.7562,0.0264,4.9475,4.7316,0.3689,16.8207,2.4587,3.8338,75.4399,58.5347,49.4523,1.155,6.2329,5.1202,13.5899,39.0197,2.6523,120.8881,221.8024,5.0488,1.4373,74.8543,185.3854,378.6376,25.4663,45477.8885,45125.6612,2530.2131,15.7055,2593.6752,3844.4272,2761.5184,4001.0002,374.2987,5688.6069,7204.6384,407.507,7687.7164,5068.8014,2066.8547,785.948,6401.391,356.5197,1682.9319,0.0,8419.044900000024
USA_I,2.0647,0.0516,0.5468,0.2879,0.1366,2.4063,0.1558,0.294,0.5966,0.339,1.3754,0.3836,1.0108,0.2863,0.4486,0.3013,0.2291,0.2206,0.2952,0.6331,0.3124,0.4025,0.1062,0.1466,3.483,1.3894,0.8952,0.0395,0.1149,0.2319,0.1345,1.238,3.1248,0.4828,0.3617,0.4552,0.4927,0.671,0.8678,2.387,0.5595,1.5264,3.2895,0.4823,0.0,2.397,0.194,0.3107,0.2131,0.0251,2.4114,1.0924,0.1499,0.5671,0.1671,2.3236,0.9011,0.967,0.4121,0.3456,0.2638,4.0991,1.0229,0.8077,0.4617,0.2742,0.4848,0.3616,0.1551,2.2991,0.824,0.2702,0.0906,0.0839,0.1006,0.0336,0.4677,0.0704,0.1308,0.2519,0.2887,0.0388,1.1776,0.0603,0.4046,0.2551,1.1999,0.1186,0.0832,0.0,0.1881,0.0033,0.0037,0.0074,0.0006,0.4878,0.0758,0.0614,0.1563,0.0775,0.935,0.745,0.4525,0.1061,0.115,0.1129,0.3761,0.2683,0.3161,0.3013,0.1858,0.2945,0.2021,0.0748,0.6126,0.4147,0.0944,0.0464,0.0444,0.1064,0.0366,0.1343,3.1186,0.1336,0.0936,0.1319,0.0197,0.2258,0.4033,0.731,0.1392,0.8935,2.5632,0.1644,0.0,1.0647,0.064,0.3558,0.2671,0.2011,2.6537,0.6852,0.0389,0.5604,1.3629,1.5182,0.4121,0.8667,0.2063,0.3033,0.2819,2.5255,0.8206,0.3236,2.7945,0.117,0.5643,0.7485,0.0556,0.9661,0.914,2.0894,0.0267,0.3111,0.0974,0.0713,0.3214,0.0602,0.1043,0.0141,0.0668,0.185,0.2169,0.2675,0.3866,0.1054,0.6127,0.0399,0.0951,0.0,457.0407,0.889,35.7655,37.657,267.9261,1042.9143,73.6781,168.1279,486.4137,208.9552,344.2566,35.2115,460.5212,336.937,313.898,570.74,85.0819,63.6217,364.9,246.7097,140.0293,502.4409,1579.1976,807.37,696.2876,9149.7797,1714.9425,16.4878,8074.8118,1104.1136,2432.068,5108.2904,3201.5656,2518.152,7933.6463,17080.2646,33609.4012,26260.6666,17801.999,9172.5997,5344.5251,36183.4306,1865.0439,2091.8146,0.0,255.82030000000051
USA_J58T60,11.1904,0.6599,16.9292,4.7235,2.3147,38.5013,1.7808,5.0258,7.4073,3.5421,12.4762,7.4524,9.3006,4.7706,12.6439,9.8162,5.4202,3.1844,13.2469,5.5759,7.343,13.6072,6.2781,7.3007,50.3494,394.8802,8.5884,0.3081,2.576,11.5381,6.0757,24.1784,642.4197,305.5863,73.8485,79.6146,54.056,82.2877,73.2781,105.1275,152.2767,58.3164,28.4939,27.2399,0.0,15.7096,1.0741,27.5739,10.6442,0.5307,40.1025,32.5482,6.5972,12.8892,10.302,39.6276,24.673,31.0712,37.2982,52.1069,28.9198,88.2484,41.9846,67.7961,21.0904,7.5564,13.2938,33.9582,17.7067,55.7834,67.2125,18.9936,3.4781,9.5025,4.5672,3.7947,16.7889,100.3739,32.2401,30.0079,35.2151,12.7127,100.775,2.7888,156.6609,78.9697,14.5888,4.7754,3.843,0.0,3.4136,0.0424,1.7969,2.6061,0.0302,207.5416,6.6227,1.8212,11.4047,15.5414,83.406,84.7521,20.6374,12.5649,8.7657,17.7423,39.7607,26.4195,41.1707,102.6504,9.5627,34.5979,18.1822,22.8978,16.974,292.0014,23.2561,2.8025,3.0259,14.5155,20.6067,31.0093,465.8958,25.6947,94.1285,105.8053,11.0852,433.5328,103.3074,170.4073,96.6608,97.5854,69.912,39.4762,0.0,5.0157,0.2324,3.1471,1.4278,1.0583,22.1745,3.2827,0.3583,4.065,5.9003,10.2189,6.7182,5.7425,1.7197,6.259,4.9983,20.6705,6.9986,9.5166,31.9401,1.5455,4.353,3.4026,0.6403,13.0845,25.1512,9.9045,0.1973,1.4935,2.0296,0.5123,2.7468,13.0945,0.918,0.219,3.5535,11.4864,6.286,4.1331,36.3716,5.3903,6.5538,0.5368,0.7236,0.0,418.6756,0.3104,569.2706,54.2913,49.2863,3332.4512,283.3572,447.4726,820.7175,250.8409,1025.5368,388.2741,881.9898,410.1538,786.693,1462.2924,536.6094,300.6553,893.3079,795.1725,283.3227,1180.2293,942.4644,170.1424,3839.0621,52380.3786,734.7342,258.7738,85.3823,817.2796,143.868,11150.2941,96447.2512,32956.8721,14244.5595,11718.1812,5441.0499,33246.4782,10019.9166,16294.9087,14122.8756,10600.4535,1076.1371,4012.8172,0.0,28629.7361
USA_J61,7.3857,0.1164,5.6926,1.8937,0.9848,6.2585,0.5163,1.3121,1.9078,1.0661,3.4497,1.6424,2.7631,1.3395,3.4152,2.987,1.2836,0.8719,3.7303,3.2463,1.7298,3.0423,1.7117,2.1959,19.3236,31.1225,7.5904,0.1338,1.082,7.1514,1.9758,5.8382,7.9255,67.9567,21.0465,39.7143,19.6569,17.7447,17.1494,24.9179,7.1291,23.541,2.4646,5.6454,0.0,11.6253,1.3587,2.9247,2.2582,0.1648,6.2206,3.7973,0.9754,2.4671,0.7902,7.215,3.3373,3.4017,4.675,3.5632,4.3345,18.1778,6.321,8.9733,3.0888,1.2226,1.9452,9.5426,4.147,88.0181,16.3226,11.743,11.7545,1.746,2.2265,5.6754,4.2911,3.0948,82.0657,106.0067,27.8334,4.2813,22.5285,1.0888,92.4237,24.3601,19.1987,0.8503,1.1558,0.0,2.8131,0.0168,1.6179,1.0178,0.0267,14.0119,0.7688,1.0855,3.117,1.5883,10.4874,7.7836,5.386,4.741,3.4847,7.5058,11.9488,9.2939,16.2922,20.0151,3.4336,6.8904,6.4904,5.2963,14.2529,64.0592,7.2397,1.0244,1.1218,8.3997,42.8035,14.4302,47.1928,297.0947,28.729,43.2524,11.4872,58.4363,47.1772,48.8498,4.2744,18.8672,14.5696,8.69,0.0,1.6095,0.0945,0.94,0.6563,0.9549,6.6617,1.3135,0.193,1.2678,1.8141,3.0821,1.1089,1.93,0.8193,2.4526,2.1292,9.8497,2.6146,2.6417,12.1601,0.7556,1.9336,1.1916,0.218,10.546,8.5828,4.6354,0.1583,1.4757,1.0469,0.2968,1.0563,0.6035,4.9695,0.2707,3.6646,4.2815,3.2628,3.1323,8.7278,1.7625,2.7651,0.1966,0.8465,0.0,711.4033,0.0843,723.1367,162.1341,366.6986,1270.4854,111.5209,210.8533,645.4686,237.7379,652.4038,118.715,563.1201,413.1782,405.0413,894.4138,225.2229,156.623,645.7361,443.8623,192.1249,652.7132,1275.9069,996.1806,8531.8374,31401.1673,7115.1484,235.106,417.5324,4267.4401,721.6929,5387.6633,7592.6432,59582.9913,15410.4136,23913.3238,21306.5659,30601.0293,18586.4129,34840.0015,17480.2016,12693.2521,1267.2775,3001.9789,0.0,6111.077900000028
USA_J62_63,5.2186,0.3392,109.1537,16.7285,2.9035,38.9822,1.76,4.2426,5.0117,2.1342,10.6267,9.083,5.9729,5.2007,5.3128,9.0521,7.7459,5.6353,13.4092,4.8981,13.1052,16.9391,53.145,28.1595,62.2004,444.1901,47.4446,0.2769,4.8716,25.5085,29.1301,33.2215,143.2214,150.9343,805.064,747.7136,91.2143,329.9777,120.743,435.6084,96.8567,88.6994,25.542,42.6004,0.0,13.7722,0.4693,8.3655,6.4868,0.4227,23.5563,12.3103,1.7443,5.1617,2.1573,18.9332,11.7711,8.1969,8.7137,9.8026,9.3363,118.3585,18.5994,25.6084,12.1686,4.4911,8.5489,17.4591,5.5821,121.2354,66.4425,29.5956,10.4855,9.0242,20.6822,8.9499,7.6671,6.8614,66.3029,211.9946,71.6486,11.3138,75.8659,4.629,80.3342,24.1555,15.235,0.8812,2.1971,0.0,2.8576,0.0502,3.88,3.444,0.0408,185.8888,7.6768,3.8568,18.3108,15.6001,106.7958,98.1508,25.9476,17.9477,18.6133,45.5839,62.6487,54.8531,109.3082,141.3039,15.2,51.008,36.5374,54.216,33.0729,379.0127,49.7797,1.1963,10.6118,74.8958,64.0889,8.6813,125.9469,105.8752,1102.5136,278.3755,15.9958,358.3237,110.1047,208.7799,79.7005,125.5879,25.3966,19.8614,0.0,1.5748,0.0786,0.9818,0.5766,0.4873,4.3997,0.9893,0.0941,1.0139,1.9065,2.7963,0.9406,1.6891,0.4461,1.4574,1.1818,5.7894,1.9336,1.7914,7.9895,0.4214,1.1641,1.1108,0.1235,3.0193,2.125,2.9619,0.0533,0.408,0.3004,0.1092,0.4472,0.2205,0.2358,0.0347,0.4392,0.7918,0.3749,0.4814,1.0833,0.2958,0.8836,0.0641,0.1581,0.0,470.8738,0.3255,4570.4332,200.5647,78.1895,4378.858,514.5299,1047.2383,2002.5504,923.4101,1491.225,416.047,1921.7998,1287.3033,1939.9712,4071.8587,1371.5722,462.6065,2902.4433,1292.1543,947.2653,2330.0598,3618.8132,1316.6188,8002.6017,72045.6071,2989.2349,234.1649,216.6707,1844.7383,579.7887,11143.7127,20656.6654,14650.9509,45566.9066,39514.2895,8412.9994,84565.0998,44419.4651,79496.5753,9045.4034,26073.4632,2275.4101,8423.8524,0.0,27090.85659999994
USA_K,134.9587,6.7428,462.0096,78.5645,26.0852,147.2914,10.7209,76.0968,64.5658,56.6257,70.9512,29.9532,41.5884,47.4308,68.9708,87.5982,29.019,16.1958,84.1445,87.8326,34.4087,72.4656,91.1511,43.1401,651.5764,1344.8456,186.0778,5.7764,21.3343,102.282,37.1087,199.29,77.9889,106.2045,93.1822,3538.7516,1429.4835,217.3471,266.5736,253.4284,27.0156,161.2415,61.7186,77.5022,0.0,55.8365,25.3329,99.0039,30.2124,1.4336,17.1847,16.0435,4.3193,16.8253,14.6656,39.6055,15.665,14.9378,42.808,108.5233,33.3307,59.1489,29.5189,46.9374,17.7698,7.561,8.7266,107.5296,25.4427,349.9609,154.7975,250.5268,28.487,10.9772,19.1496,2.3477,7.7431,3.6898,13.2919,20.2731,260.5637,103.3928,141.2879,12.2181,53.8043,32.933,7.2678,1.6391,3.1143,0.0,29.8891,0.0309,1.5031,3.1157,0.189,40.9199,3.881,7.1437,14.1569,8.2688,27.0662,21.1218,15.5149,12.5312,13.4359,24.4883,18.2371,22.5896,47.3711,67.2589,8.376,19.6816,41.6677,22.3162,141.6909,223.5213,68.2556,7.5346,4.419,60.4119,14.0694,27.5617,17.8894,18.9026,37.6888,1885.2146,599.4775,122.412,96.5088,112.2125,32.2506,105.7042,13.2707,50.0304,0.0,43.3855,3.7671,11.9882,32.3679,13.6161,57.9743,10.0213,0.902,7.0049,4.2897,20.591,11.0297,11.8424,10.433,25.3708,29.6375,129.3998,14.8506,26.5416,140.5267,22.6869,10.3686,13.5195,14.3098,208.363,314.4746,71.2575,5.8223,8.7342,18.2107,4.8919,32.2815,6.0664,141.0065,5.1516,1431.9986,220.4972,459.2234,59.1698,159.2774,13.9403,22.963,6.5473,6.57,0.0,5516.0293,338.1734,14260.1014,2623.8432,6657.1017,7940.2889,864.6066,630.8213,1528.468,1909.0297,3460.7156,1230.4549,2212.5084,2608.3742,3751.6418,4523.641,2310.2853,1456.2544,4211.7135,4816.3115,3023.3342,4040.1325,10609.076,2355.7378,19921.652,90564.8301,35195.9856,9158.6516,6251.5157,10349.357,3577.8443,12554.519,13384.0518,9998.8946,14480.6475,799537.0052,275044.849,95889.8406,68015.2724,138678.1139,8312.2021,125911.8297,5026.097,32627.2485,0.0,82593.15019999986
USA_L,0.0238,0.0006,0.1445,0.0353,0.0054,0.0987,0.0137,0.0246,0.0408,0.0075,0.026,0.0225,0.0381,0.0216,0.0113,0.0884,0.0323,0.0157,0.085,0.0264,0.0222,0.172,0.1412,0.0876,0.4122,4.7968,0.1705,0.0022,0.0091,0.2602,0.1143,0.6927,0.3961,0.3293,1.2603,1.7718,1.8234,1.5025,0.8478,1.8216,0.4995,1.371,0.3089,0.9507,0.0,0.0424,0.0098,0.391,0.0445,0.0301,0.341,0.2315,0.058,0.1037,0.014,0.1849,0.077,0.3872,0.2799,0.0557,0.3019,0.7485,0.4248,0.5323,0.225,0.1587,0.4883,0.2112,0.8115,0.5657,97.7409,2.0441,0.0638,0.5661,1.8106,2.4872,11.4409,0.7796,5.4091,21.4921,29.7573,10.3849,34.1508,2.0528,10.1961,17.4237,4.0273,0.8075,8.2048,0.0,0.2622,0.0005,0.0197,0.0218,0.0008,1.8766,0.1809,0.2236,0.4585,0.117,0.7152,0.5335,0.5083,0.4396,0.3128,0.9917,0.5527,0.6683,1.6796,2.5083,0.2047,0.75,1.3279,0.5589,11.9345,15.1731,0.5339,0.0371,0.04,1.2898,0.4278,2.1591,0.836,2.342,1.6153,6.3419,7.2126,7.899,3.7002,4.1862,0.4767,3.3884,0.4167,0.8829,0.0,0.0077,0.0055,0.2666,0.0518,0.0508,1.3511,0.2521,0.0249,0.2075,0.0097,0.1683,0.1726,0.2548,0.2063,0.2212,0.3384,0.5854,0.2688,0.2742,0.9275,0.0482,1.0134,0.0221,0.0294,0.8238,6.0467,0.8079,0.1179,0.1377,1.1037,0.0901,0.4505,0.7615,1.9616,0.3096,3.1132,5.8402,2.0835,1.3504,2.6347,0.5716,1.2001,0.206,0.9873,0.0,8944.3475,0.7915,1515.5813,132.594,148.8461,4333.1825,643.2181,661.7447,3428.446,125.4703,891.0146,3149.0768,2625.081,989.0728,831.118,5351.8698,5097.0515,448.4472,1448.6803,1169.8972,2352.4925,3047.9166,6002.4498,1702.8597,34387.9923,294480.4735,6706.9575,372.6499,35.632,23762.2427,1940.5132,87223.8809,11207.484,12739.5757,19914.6559,102720.4837,137051.5221,116468.2765,23742.6422,45005.9346,49624.353,129996.2578,17007.0314,47117.7071,0.0,1591.0050999999958
USA_M,243.9449,1.3494,476.3236,137.6402,72.5355,237.6763,9.2437,46.6761,59.0306,24.2675,80.7112,41.4765,41.802,63.103,56.3978,37.0131,32.2538,12.3196,47.5037,33.487,94.0997,54.9316,215.9257,26.0168,854.5892,2044.3337,122.9234,0.6929,8.7817,35.4985,14.3744,75.0373,118.7297,83.8381,147.8801,883.7881,481.3155,460.6337,361.8393,596.9314,109.9878,376.5857,51.0535,190.7282,0.0,87.1108,12.4097,173.881,104.649,5.7813,174.9847,75.7617,18.0002,57.679,45.3023,168.736,149.3103,101.369,129.7491,97.8893,118.1491,262.0166,140.1684,243.0957,193.6642,32.8827,45.7466,81.4939,21.6632,1935.2188,990.5692,53.6234,11.7721,25.8883,42.6635,25.0471,41.4795,20.6388,100.0597,191.9932,297.5287,141.2713,790.9069,22.5595,54.113,33.5182,17.7732,4.2801,14.1174,0.0,13.0428,0.0688,6.9651,9.8829,0.3755,361.0296,11.3866,9.8966,30.0835,37.8947,174.4354,151.2043,61.5598,50.532,35.0708,54.9468,83.2308,107.3962,216.5341,275.5508,26.7004,82.9577,86.4819,93.9733,116.201,535.9425,67.3966,2.5777,5.0815,50.5243,26.0579,12.6018,67.1993,35.6219,96.0518,485.6586,340.7973,1589.0315,375.2667,147.2099,15.9118,71.9088,26.4446,27.5099,0.0,2.4716,0.1297,50.7475,22.3647,26.7183,40.6967,2.5853,0.6102,3.1157,6.2487,10.6242,3.8771,4.1692,2.2342,9.9337,4.0805,13.8531,4.348,10.7325,43.3704,1.0891,4.2333,7.3787,0.2992,46.6693,21.5443,7.3113,0.3613,1.0274,1.5886,1.0875,3.2141,3.3261,0.8673,0.6581,28.7651,6.0832,8.1973,6.9834,24.2773,3.3893,11.0105,0.8174,0.7463,0.0,2320.1677,2.5054,20871.332,4619.0553,4725.136,37776.3756,3593.1663,3820.9656,9462.46,8074.098,18773.4732,15870.7736,9487.6082,7657.9535,8766.0728,22990.7802,40247.968,2983.8428,22269.4996,21854.7134,10700.3411,12087.191,13112.3701,9328.3649,101315.9126,271581.575,27861.6013,2065.8361,1049.9452,10047.0761,5363.3967,86613.921,62250.6564,51400.2798,76905.8492,178210.2641,120333.2623,238104.3567,121154.6874,110630.6614,21061.7497,142052.0537,10152.119,18430.9951,0.0,97734.26789999963
USA_N,43.1145,0.4253,54.8849,12.8876,12.8245,38.8227,2.6698,7.1434,9.0528,3.6478,18.7215,16.0701,14.1108,10.2477,8.5026,24.7827,9.8839,5.4168,18.6131,69.0758,6.2573,16.2573,3.8118,30.2326,198.8838,270.9774,95.3516,1.8254,2.7444,46.1758,23.9019,58.1306,41.5378,36.6241,69.3305,89.8211,57.9688,121.1672,107.055,116.6269,29.15,55.2977,19.1598,46.0745,0.0,5.4554,0.6495,23.3411,7.7091,0.8346,17.4832,10.5757,5.419,5.6627,4.4331,9.468,9.7424,13.4118,14.3925,9.3948,9.3989,22.8216,14.9701,23.0545,13.9435,3.1763,5.7457,11.5668,10.429,335.1864,103.7961,34.0734,12.8114,15.2902,8.0709,3.1449,5.6495,5.2544,10.8808,25.2956,18.1959,7.2222,36.2387,10.3169,18.6072,5.6063,3.2928,1.3086,3.0502,0.0,27.5952,0.0247,0.5666,1.1939,0.095,27.7397,1.5355,4.4898,9.838,2.5277,16.9339,23.7072,9.6187,9.5661,5.5066,13.8019,9.7991,12.3556,23.6972,29.8967,7.2304,11.5716,24.106,18.6153,87.9459,118.6043,23.9254,8.964,5.5885,32.9572,7.0533,9.125,13.2479,8.5582,27.5978,33.6369,3.5203,25.8698,125.0564,21.6413,10.6826,32.107,8.2152,11.6372,0.0,2.1601,0.139,2.499,4.205,17.96,16.4868,1.8534,0.2284,2.5716,1.6481,5.1434,2.5554,3.1147,2.5184,2.1514,3.4679,5.0878,2.9412,2.6273,23.3973,0.7147,2.2808,0.9498,0.5281,21.5921,43.4886,6.9958,1.289,8.2918,2.7257,2.9788,4.8685,2.3212,3.2357,1.8997,10.8979,3.7502,6.9541,4.2496,12.956,2.4541,2.827,1.3685,2.0663,0.0,4769.6051,1.395,5031.6285,1176.1323,2352.7482,7401.9894,952.5641,889.3178,5486.5626,2564.8866,6181.694,2042.7259,2854.6737,2679.7401,4378.5543,8857.0663,4328.1301,843.2467,3284.0928,4229.0825,3329.634,4098.4346,20060.9003,4902.8691,34292.5208,153049.3366,31899.176,4424.6856,9899.1263,14787.3595,4311.9137,21823.0585,26764.3861,33631.9417,71385.3286,65222.0575,149348.938,119180.9618,106853.3697,74006.1266,14688.6817,105316.0311,5836.6105,15481.0338,0.0,55802.19009999995
