,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
CAN_N,550.8858,29.7701,1605.5019,397.1803,362.8448,1533.0525,77.9609,296.6499,533.6986,330.7501,734.6218,110.0428,272.253,378.907,821.4294,342.3475,377.0168,250.5074,317.4175,1104.031,617.2125,556.7901,357.6885,213.1358,1887.9794,10804.1915,980.7619,32.2333,287.7886,596.4593,283.4908,1500.9767,1139.0032,1288.1001,1937.9409,9499.9648,3215.5447,3127.2325,2909.8878,4666.3896,863.6757,2238.711,785.9971,1079.9199,0.0,1.246,0.1887,1.5755,1.1397,0.0991,6.8803,4.0618,1.0366,1.4656,1.4995,5.799,3.7073,1.778,4.3957,3.0256,1.6227,6.8119,7.6018,5.4424,3.6758,0.5404,1.6564,5.0917,1.2092,8.1954,36.298,6.4604,1.1347,2.8047,4.9451,0.6947,5.7662,0.907,7.2934,5.928,14.8979,13.4177,12.5107,3.1904,5.0944,3.9287,2.12,0.7277,1.2014,0.0,2.6337,0.011,0.2902,0.4336,0.0471,8.6186,0.8899,0.9152,2.7926,1.3204,8.1098,2.0797,2.386,2.3092,2.5112,3.2439,3.5864,4.0736,9.0145,13.0504,1.0824,3.5404,4.5214,4.1492,9.1688,36.1719,6.1394,1.0204,3.0382,5.5135,1.8368,4.7976,7.4246,4.5248,3.0914,20.4699,11.2917,17.7914,27.6667,14.3469,3.9389,18.5794,3.9128,5.5928,0.0,0.2503,0.0217,0.1,0.3719,0.3486,0.7309,0.1951,0.01,0.2108,0.0243,0.2411,0.2815,0.1414,0.1946,0.197,0.1736,0.7588,0.2169,0.1368,1.0096,0.0486,0.2168,0.0487,0.0378,0.8114,1.0202,0.2638,0.0803,0.3708,0.0957,0.0174,0.1909,0.2124,0.0383,0.0317,0.3606,0.1332,0.4528,0.1937,0.3186,0.124,0.1649,0.0813,0.0776,0.0,6.1553,0.0095,4.5584,1.0146,4.705,11.8366,1.2645,0.936,5.326,0.4536,8.8489,2.7727,3.1335,1.7739,3.0878,5.8191,6.2835,1.4458,5.3101,7.671,3.1127,4.7567,3.0736,2.0468,23.112,39.3519,15.1484,1.3272,10.5836,2.0447,2.3621,12.0611,14.8201,6.3369,12.0092,38.9583,19.6432,42.0072,17.1217,19.9333,7.312,24.4042,4.1983,4.5249,0.0,4478.098000000023
CAN_O,148.3448,12.039,247.437,57.6645,49.0119,385.5325,34.2188,82.3049,201.581,162.2008,276.3268,75.2298,101.229,95.634,216.4344,167.8016,81.1043,43.0544,160.8068,193.2834,103.6473,153.575,56.6436,221.0677,815.1241,1557.9577,236.5413,19.8815,103.712,110.5287,33.5749,331.5218,192.9355,161.768,257.4477,1366.4616,709.6315,449.4732,251.1438,2558.7753,183.1599,1137.7208,167.627,339.94,0.0,2.2187,0.107,0.4197,1.0753,0.04,3.1226,1.8865,0.7454,3.0367,0.3576,8.4644,0.6743,2.3096,7.363,2.9287,1.2744,6.9537,3.2552,3.2441,1.1657,0.5668,0.9148,0.8053,0.2445,6.1263,2.1763,0.508,0.1471,0.2377,0.3797,0.0817,0.6779,0.1859,0.6006,0.7323,1.0472,0.9706,2.3589,0.3262,0.4753,0.469,0.7297,0.0707,0.2339,0.0,0.3326,0.002,0.1063,0.0735,0.008,2.0191,0.2045,0.2328,0.6393,4.3573,1.6454,0.6969,0.7137,0.5693,1.7139,0.9728,1.1964,1.1094,2.8137,2.6244,0.6851,1.0972,1.4508,0.4294,1.1396,6.2273,0.6778,0.3238,0.3121,1.0666,0.2758,0.3376,0.7663,0.7804,1.7107,2.4207,0.6777,1.9173,1.0419,2.0325,0.4469,1.4906,0.2736,0.3403,0.0,0.7768,0.0085,0.3069,0.1461,0.2942,3.5582,0.7302,0.063,0.6603,0.1584,1.5502,0.3978,0.7053,0.6127,1.5068,1.2809,6.5268,1.3541,1.2691,4.0671,0.482,0.7797,0.4324,0.0783,3.4532,1.1121,0.3892,0.0381,0.0953,0.1274,0.0117,0.225,0.077,0.1662,0.0121,0.151,0.1348,0.0988,0.1964,0.2655,0.05,0.231,0.0384,0.0929,0.0,18.8367,0.0904,13.1861,2.7476,3.706,43.487,5.4078,11.7271,29.3417,60.4604,54.0477,18.5918,22.4477,8.6969,39.6816,39.9622,20.3473,12.6808,39.577,31.5267,19.9049,20.8235,18.7854,2.8473,83.1517,46.3143,9.5542,1.5649,5.4091,4.1285,2.7628,12.9024,12.2183,10.8491,8.875,33.648,8.1148,35.1244,18.0695,66.1417,13.0517,49.4718,3.1737,6.4967,0.0,569.6547000000016
CAN_P,11.961,0.7669,36.2002,6.7973,9.6952,28.5751,2.4475,3.4223,9.7535,6.0917,11.1719,4.7725,6.8794,3.9908,10.8183,6.6087,6.0863,3.6044,6.3913,28.2701,7.4978,15.4606,13.2615,5.5798,191.6787,239.2334,14.9644,0.7249,7.1665,11.3445,7.1477,59.606,52.9356,45.0992,159.5385,469.8379,44.6321,168.0527,67.933,1001.7271,108.3778,235.6594,20.3523,39.7402,0.0,0.2643,0.0143,0.0542,0.0316,0.0039,0.3145,0.1472,0.0274,0.224,0.0239,0.4225,0.0894,0.1524,0.1299,0.1824,0.0616,0.7297,0.2886,0.3071,0.3299,0.057,0.0535,0.0996,0.0212,0.2888,0.2964,0.0413,0.0085,0.012,0.0233,0.006,0.0763,0.0128,0.0567,0.1082,0.1245,0.1055,0.4698,0.0235,0.0345,0.0725,0.0439,0.0073,0.0154,0.0,0.0257,0.0001,0.0053,0.0063,0.0027,0.1326,0.0127,0.0132,0.058,0.047,0.7509,1.4511,0.2409,0.1903,0.1429,0.1048,0.4339,0.3155,0.3174,1.1822,0.3522,0.3051,0.0725,0.1098,0.1178,0.336,0.0913,0.0021,0.0135,0.1171,0.0565,0.039,0.126,0.2617,0.5049,0.3077,0.1041,1.0009,0.3354,3.5508,0.397,0.4124,0.0531,0.0382,0.0,0.0469,0.0002,0.0138,0.0037,0.0061,0.2064,0.0502,0.0012,0.0426,0.0059,0.0747,0.0195,0.031,0.0122,0.0199,0.0207,0.2405,0.0463,0.0151,0.1166,0.0121,0.0277,0.02,0.0036,0.0898,0.0505,0.0099,0.0004,0.0024,0.0042,0.0006,0.0194,0.0035,0.0085,0.0009,0.0118,0.0093,0.0076,0.0098,0.0136,0.0048,0.0148,0.0028,0.0046,0.0,1.1955,0.0058,0.4725,0.2166,0.5519,3.8555,0.4253,0.3458,2.0996,0.1863,2.8129,0.873,1.1889,0.4019,0.7013,0.9565,1.1067,0.3752,1.1076,1.0325,0.8877,1.0807,1.6565,0.3098,5.6619,4.0424,0.7147,0.0791,0.3204,0.1944,0.1908,1.6343,1.3126,1.5371,2.493,5.6601,2.9992,20.7829,3.048,16.4421,1.6105,4.1518,0.4327,0.953,0.0,78.05340000000038
CAN_Q,3.7898,0.3344,25.9411,5.9448,3.7905,26.222,0.9327,4.1664,8.5495,6.1111,8.3616,4.1992,3.4206,4.8184,12.6999,3.6318,4.9338,2.3387,3.7906,11.3121,11.1107,7.5435,9.8343,6.996,18.007,178.3411,9.2942,0.3124,1.5131,5.5922,4.0059,21.4097,16.4355,24.7293,55.0775,397.4488,57.032,51.9015,38.3922,20643.826,28.1275,5279.5353,14.6035,25.5833,0.0,0.0188,0.0033,0.0268,0.0201,0.0016,0.1245,0.0754,0.0145,0.0219,0.0292,0.1045,0.0759,0.0225,0.0794,0.0623,0.0317,0.1581,0.1417,0.1049,0.0715,0.0099,0.0335,0.1013,0.0215,0.0586,0.691,0.1176,0.0174,0.0347,0.0852,0.0141,0.1095,0.0145,0.1406,0.135,0.2874,0.2608,0.2201,0.0533,0.0969,0.0775,0.0537,0.014,0.021,0.0,0.0114,0.0002,0.0072,0.0081,0.0007,0.1657,0.0192,0.0164,0.0562,0.0284,0.1844,0.0669,0.0475,0.046,0.0552,0.0838,0.1069,0.1027,0.2278,0.3126,0.0297,0.0841,0.0858,0.1035,0.1318,0.761,0.1251,0.0008,0.0083,0.1502,0.0597,0.0809,0.2131,0.1855,0.4507,0.525,0.2374,0.4817,0.2268,0.356,0.105,0.4592,0.0662,0.1097,0.0,0.0009,0.0,0.0011,0.0002,0.0008,0.0047,0.0009,0.0,0.001,0.0001,0.0012,0.0147,0.0005,0.0017,0.0015,0.0009,0.0027,0.0009,0.001,0.0023,0.0,0.0015,0.0001,0.0001,0.0,0.013,0.0023,0.0,0.0003,0.001,0.0002,0.0012,0.0024,0.0002,0.0003,0.0033,0.0014,0.0064,0.0017,0.0113,0.0016,0.011,0.001,0.0013,0.0,0.0828,0.0001,0.0956,0.0113,0.0078,0.1801,0.0314,0.0539,0.1226,0.0092,0.0527,1.389,0.0742,0.0585,0.0884,0.1925,0.2096,0.0228,0.2071,0.0543,0.1646,0.1893,0.3195,0.0667,0.4556,1.854,0.1204,0.0021,0.0242,0.0443,0.044,0.3889,0.7051,0.4319,1.2491,3.4299,0.2402,3.9373,1.7315,6.6729,0.4255,4.0103,0.1727,0.4258,0.0,72.76560000000075
CAN_R,17.5931,1.09,19.049,6.5336,6.0921,56.7089,4.2007,7.1907,14.5895,5.1502,19.1674,9.6006,9.1137,9.5836,6.348,11.9443,7.075,6.2595,11.2539,20.5045,9.9244,19.9212,4.8354,9.9324,52.9423,245.6835,18.7667,1.1465,13.1605,19.7897,6.6156,87.098,458.167,23.6396,54.1976,181.8423,100.8459,104.0249,75.2151,367.3778,49.8598,73.3761,741.0042,53.0518,0.0,0.1418,0.0098,0.0259,0.0327,0.0021,0.2162,0.1069,0.0231,0.1448,0.0117,0.267,0.0313,0.1028,0.1111,0.0563,0.0395,0.255,0.1118,0.1008,0.0368,0.0183,0.0352,0.0818,0.0199,0.2741,0.2317,0.0512,0.0165,0.0526,0.0379,0.0071,0.0672,0.0191,0.0543,0.0467,0.1238,0.0838,0.2393,0.0483,0.0875,0.0427,0.0352,0.0638,0.0214,0.0,0.0458,0.0001,0.0036,0.0048,0.0005,0.0954,0.008,0.0134,0.0809,0.0309,0.0721,0.0206,0.032,0.0213,0.0311,0.0388,0.05,0.0449,0.0777,0.0944,0.0198,0.0363,0.057,0.0403,0.1177,0.225,0.0568,0.0273,0.0358,0.0622,0.016,0.2426,2.2577,0.0901,0.1142,0.2355,0.0296,0.1725,0.2965,0.3691,0.1538,0.0935,2.1036,0.071,0.0,0.0429,0.0008,0.0115,0.0132,0.0134,0.1699,0.0418,0.0013,0.0308,0.0053,0.0627,0.0173,0.0272,0.0128,0.0222,0.0233,0.2119,0.0427,0.0185,0.1032,0.0119,0.0261,0.0161,0.0036,0.0909,0.0413,0.0107,0.0028,0.0142,0.0045,0.0006,0.0149,0.0309,0.0068,0.0006,0.0096,0.0078,0.0083,0.0082,0.035,0.0058,0.0091,0.0066,0.0038,0.0,1.0215,0.0041,0.3005,0.0859,0.2123,2.7863,0.2945,0.2104,1.2616,0.3684,2.2694,0.5789,0.8573,0.2589,0.5246,0.6854,0.7409,0.3098,0.7977,0.6253,0.5134,0.7047,0.4252,0.1433,2.5425,2.5654,0.7972,0.0992,0.5429,0.1406,0.1532,1.3633,1.9868,2.2769,0.7409,2.3951,0.8915,3.3757,1.3525,4.0812,0.8791,2.5297,1.0089,0.6163,0.0,154.56460000000146
CAN_S,254.0924,38.8171,131.1789,83.8824,47.7659,180.1056,19.6058,40.4239,68.823,67.8391,92.4411,19.6522,39.7456,27.8629,142.8058,39.0178,17.7475,11.5707,41.2439,55.278,51.0944,96.7327,27.286,37.6709,400.176,579.0736,212.5916,9.8085,23.041,272.6558,45.6387,232.176,129.4297,101.138,155.7861,1233.2116,389.815,533.5536,519.8583,594.8828,284.1608,1484.0471,463.4764,392.3336,0.0,0.9392,0.0487,0.1205,0.2976,0.013,1.2716,0.7163,0.25,1.2211,0.0952,2.9248,0.1952,0.9129,2.0201,0.8322,0.4016,2.5131,1.0716,1.0179,0.3375,0.1936,0.3084,0.2054,0.0742,1.6571,0.264,0.0774,0.0272,0.0449,0.0742,0.0129,0.2442,0.0592,0.1209,0.1525,0.1188,0.1691,0.7136,0.0851,0.0972,0.1118,0.2214,0.0174,0.0762,0.0,0.1123,0.0005,0.02,0.0137,0.0017,0.5331,0.0554,0.0614,0.1743,0.8937,0.3703,0.0921,0.195,0.11,0.4191,0.2341,0.2966,0.2813,0.7171,0.5334,0.1997,0.283,0.3151,0.055,0.2861,1.2404,0.0621,0.0321,0.078,0.0539,0.0188,0.0662,0.1193,0.0929,0.0976,0.117,0.0467,0.151,0.1708,0.2308,0.0445,0.155,0.0874,0.0408,0.0,0.3171,0.0029,0.1176,0.0488,0.098,1.4097,0.3208,0.0215,0.2662,0.0593,0.618,0.1387,0.2771,0.1895,0.4835,0.432,2.4799,0.5065,0.4191,1.437,0.1723,0.2885,0.1666,0.0303,1.1927,0.399,0.1316,0.0126,0.0331,0.0438,0.0043,0.1021,0.027,0.0654,0.004,0.0461,0.0478,0.0324,0.0639,0.0871,0.0185,0.0748,0.0146,0.0346,0.0,7.5765,0.0349,3.4265,0.868,1.2246,18.8605,2.2494,3.7123,11.3633,12.6844,21.1941,4.7644,8.5872,2.8002,12.5322,12.7546,7.122,4.4198,13.0543,10.5606,6.7426,7.1682,4.3223,0.8826,28.2769,10.6695,2.6261,0.5292,1.7356,0.7571,0.7607,4.2137,2.4411,2.5993,1.3049,2.5362,2.0839,5.7289,3.852,15.8702,4.513,12.8152,0.8171,1.7394,0.0,135.43780000000024
CAN_T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN_A01_02,32.2833,0.0303,0.0859,0.0854,0.0016,57.2074,0.0549,0.1056,0.1053,0.0082,1.1941,0.0109,0.8914,0.0013,0.0026,0.0016,0.0007,0.0102,0.0757,0.0033,0.0012,0.0596,0.0084,0.0053,2.7591,0.3472,0.0299,0.0039,0.0001,0.0001,0.0011,2.9925,0.0392,0.0043,0.0,0.0088,0.0146,0.1678,0.0077,0.1391,0.0509,0.1804,0.0431,0.0975,0.0,86864.77,3209.4902,1088.118,108.1362,16.4459,225578.7689,50494.624,16658.7777,10691.6769,5.6694,5838.2312,16874.3046,4494.1244,193.3051,65.632,58.5442,2.2928,6.8775,61.4522,7.3714,12.739,8160.6463,10.7449,317.3996,5229.8139,224.4407,2070.0329,511.4237,452.5997,4429.6085,0.5578,11894.7946,14.5601,226.5213,8.6724,8.7201,33.8522,2800.9135,332.1564,4.1158,366.6137,939.7082,681.8761,519.6992,0.0,10.5139,0.003,0.0267,0.0066,0.0007,149.1092,0.2914,0.2364,0.0581,0.1291,0.0507,0.0248,2.2045,0.0118,0.0132,0.0267,0.015,0.02,0.0757,0.0633,0.0067,0.0152,0.0083,0.0487,0.0411,2.4923,0.1312,0.1331,0.0036,0.0861,0.0052,3.8693,0.0048,0.0181,0.0111,0.0564,3.5592,0.1102,1.8605,0.7653,0.2209,2.9929,0.1864,0.4265,0.0,5.9374,0.0114,0.0,0.0001,0.0,37.2131,0.9616,0.0741,0.0001,0.0,0.1382,0.0416,0.0306,0.0,0.0026,0.0,0.0207,0.0,0.0,0.0001,0.0,0.0944,0.0,0.0,0.0656,1.28,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0018,0.0332,0.0034,0.0,0.0011,0.0,84.707,0.0,0.0771,0.0796,0.0716,254.7733,2.235,8.9761,2.6883,0.0026,10.7636,0.3368,1.7391,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0703,0.0,0.0,3.3764,4.0308,0.0519,0.0336,0.0,0.0,0.0,0.2721,0.0,0.0,0.0011,0.0008,0.0032,0.5806,1.0826,4.6012,0.3251,0.0001,0.3787,0.0376,0.0,3064.78550000001
CHN_A03,0.0071,0.0017,0.0,0.0,0.0,0.0912,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,711.7974,9022.8161,0.0,0.8023,1.628,23162.3551,263.2825,94.7606,147.6688,0.0868,433.8945,24.6838,5.4149,6.1186,6.373,0.0,0.0,0.0,5.8164,1.07,0.3742,140.2055,0.4461,58.7134,0.0,25.0409,0.0,555.6861,0.0,0.0,0.6721,10964.1481,2.4562,20.782,0.0,0.8071,1.9324,676.6052,23.463,0.4337,77.1266,21.5246,48.9702,7.3028,0.0,0.0,0.0124,0.0,0.0,0.0,0.076,0.0,0.0,0.0006,0.0,0.0008,0.0001,0.0,0.0,0.0,0.0,0.0,0.0005,0.0006,0.0005,0.0,0.0012,0.0,0.0,0.0005,0.003,0.0,0.0004,0.0,0.0,0.0,0.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0099,0.0012,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2936,7.0412,0.0,0.0,0.0,277.0202,0.0,0.0,0.0,0.0,1.6176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5869,0.0,0.1033,0.0,0.0,0.0,152.784,0.0,0.0,0.0,0.0,0.0,2.1829,0.0,17.7813,3.8158,0.0,7.05,4.0566,0.0,58.26430000000028
CHN_B05_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0001,0.6033,4.0239,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,5.0297,0.0,0.1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.1005,17.7479,16970.2349,1015.4136,141.492,1530.0407,1425.8818,743.7131,1201.0968,96404.6731,22083.4859,81.335,759.9495,24473.3204,21380.4794,1033.8327,298.8359,378.2088,2290.5032,392.2232,185.0352,488.2442,66887.9627,456.405,932.8469,253.7789,1558.0204,93.7847,34.6433,103.3656,38.3065,280.3086,23.3758,0.0,359.7807,131.6993,80.69,559.8118,125.0583,443.136,331.5684,620.617,28.3511,159.6026,0.0,0.1136,0.0015,1.5887,0.2326,0.0213,3.4003,0.496,0.2822,2.5481,102.6355,4.2218,0.3988,0.7571,2.0231,14.1038,1.3529,0.2225,0.4987,0.6708,1.2341,0.0845,0.287,17.001,0.2921,0.2012,3.9734,0.0595,0.2777,0.003,0.1552,0.0635,0.6948,0.0968,0.0639,0.1136,0.5513,0.0275,0.6169,0.3564,0.995,0.8977,1.2414,0.1632,0.2551,0.0,0.0,0.0,0.117,0.0,0.0002,0.0,0.0,0.0,0.0,0.7439,0.3179,0.0032,0.0,0.0002,0.6456,0.0,0.0,0.001,0.0,0.0,0.0,0.0001,0.1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2763,0.0,33.5045,0.0643,0.0123,1.0905,0.058,0.0139,0.9357,289.6861,9.2969,0.0862,0.0845,0.9294,3.5696,0.0102,0.0005,0.0048,0.0096,0.0197,0.0066,0.0065,61.5932,0.008,0.0,0.1016,0.1484,0.0,0.0,0.0074,0.0,0.2541,0.0056,0.0028,0.001,0.0,0.0,0.1375,0.0068,16.7517,0.098,0.1172,0.0322,0.0588,0.0,6031.6882000000205
CHN_B07_08,0.5194,0.0498,0.3826,1.3384,0.0698,0.1632,0.0047,0.0079,1.1331,1.0239,0.3665,0.0033,0.0246,5.9303,30.1234,0.029,0.0038,0.0102,0.0201,0.0222,0.0135,3.8122,0.7537,0.0036,6.0184,0.0282,0.0047,0.0166,0.0009,0.3561,0.0013,0.0056,0.0555,0.0056,0.0,0.0101,0.0016,0.1131,0.0066,0.9459,0.1595,0.7473,0.014,0.0055,0.0,37.447,16.1761,109.0926,7019.8788,9.8088,147.8731,7.1131,15.3909,2.5447,69.1612,12299.8828,171.3634,159.4544,22322.8921,74009.8252,2004.0368,49.2573,361.7983,1192.8939,108.7891,49.8607,127.9565,97.9631,140.3595,11471.9058,44.6078,91.5527,0.4371,0.3945,5.8132,0.1785,1.3335,13.8279,0.0,0.0078,31.1592,63.8602,354.2674,11.3895,57.187,58.0599,100.4946,7.1434,7.8822,0.0,7.0203,0.0747,0.051,11.7216,0.4511,5.8384,0.0387,0.1628,4.6992,3.1671,11.5271,1.0701,0.8511,97.8262,38.5532,1.2874,0.685,1.69,1.5123,1.9709,0.2174,2.6519,4.5823,0.7736,63.4578,8.6874,0.9962,0.0363,0.0,0.4165,0.1704,1.8538,0.2592,0.1678,0.0,0.0,0.0738,1.5512,0.8763,11.6445,0.0578,3.3307,0.4378,0.1522,0.0,0.1162,0.0258,0.0232,0.3484,0.08,0.0622,0.0017,0.0,0.0497,0.0207,0.8155,0.0021,0.0067,2.8305,1.7651,0.0034,0.0032,0.0051,0.0047,0.0246,0.0004,0.0355,0.3222,0.0196,2.614,0.0037,0.0121,0.0,0.0,0.0026,0.0,0.023,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0002,0.0025,0.0,0.0,0.0,0.0,0.0,4.2881,0.0,1.5363,6.5926,0.2091,0.5487,0.0,0.0,1.0924,0.0064,11.8415,0.0,0.0,23.975,33.0116,1.2728,0.0946,0.2607,0.2699,0.0423,0.2182,0.8847,0.3821,0.1949,43.4476,0.0233,0.3004,0.0001,0.0,0.0029,0.0,0.1187,0.2193,0.2692,0.1038,0.0,0.0005,1.4903,0.532,3.9573,0.527,0.0944,1.5217,1.0797,0.0,2379.4253999999955
